Sequence Length,Population Size,Num Generations,Crossover Rate,Init Sol Type,Differential Weight,Min Fidelity,I,X,Y,Z,H,R_X_PI/4
4,10,13,0.8,uniform_distro,0.45,0.9181222915649414,0.9963232278823853,0.920703649520874,0.9516078233718872,0.9181222915649414,0.9460054039955139,0.9807368516921997
4,10,13,0.8,normal_distro,0.45,0.9621092081069946,0.9975042343139648,0.9621092081069946,0.9973552227020264,0.9727637767791748,0.9646022319793701,0.9964240789413452
4,10,13,0.8,noiseless_ideal,0.9,0.9743404388427734,0.9961679577827454,0.9743404388427734,0.9935405254364014,0.9952348470687866,0.9963029623031616,0.9745753407478333
4,10,13,0.8,uniform_distro,0.9,0.8521692752838135,0.9897136092185974,0.8919766545295715,0.9386981725692749,0.8521692752838135,0.9861875772476196,0.9882043600082397
4,10,13,0.8,normal_distro,0.9,0.943606436252594,0.9947817921638489,0.959716796875,0.9553020596504211,0.946970522403717,0.9919900894165039,0.943606436252594
4,10,13,0.8,noiseless_ideal,1.8,0.9406591057777405,0.9839922189712524,0.9675478339195251,0.9743067026138306,0.9406591057777405,0.9722617864608765,0.9928168654441833
4,10,13,0.8,uniform_distro,1.8,0.9258054494857788,0.9547200202941895,0.933220624923706,0.9258054494857788,0.9551659822463989,0.9807047843933105,0.9738894701004028
4,10,13,0.8,normal_distro,1.8,0.8502850532531738,0.9852244853973389,0.8502850532531738,0.9455779790878296,0.9799512624740601,0.9787989854812622,0.9833707809448242
4,10,25,0.2,noiseless_ideal,0.45,0.9902512431144714,0.9978010654449463,0.9965109825134277,0.9902512431144714,0.9974801540374756,0.9965784549713135,0.995365560054779
4,10,25,0.2,uniform_distro,0.45,0.9238526821136475,0.9238526821136475,0.9377021789550781,0.9613685607910156,0.9934087991714478,0.9502879977226257,0.9838650226593018
4,10,25,0.2,normal_distro,0.45,0.9364469051361084,0.9947377443313599,0.9364469051361084,0.9621666669845581,0.9915252327919006,0.9856376051902771,0.9951273202896118
4,10,25,0.2,noiseless_ideal,0.9,0.9744772911071777,0.9923578500747681,0.9744772911071777,0.997526228427887,0.9849863052368164,0.9895763397216797,0.9949989914894104
4,10,25,0.2,uniform_distro,0.9,0.9464614391326904,0.9835673570632935,0.9776034355163574,0.9464614391326904,0.9983486533164978,0.9536360502243042,0.9741753935813904
4,10,25,0.2,normal_distro,0.9,0.9324061274528503,0.9906798601150513,0.9793639183044434,0.9559109807014465,0.9324061274528503,0.9731400012969971,0.9975969791412354
4,10,25,0.2,noiseless_ideal,1.8,0.9633136987686157,0.9970412254333496,0.9686554670333862,0.9919841289520264,0.9633136987686157,0.9760963320732117,0.9939030408859253
4,10,25,0.2,uniform_distro,1.8,0.9080894589424133,0.9951411485671997,0.9080894589424133,0.9700424075126648,0.9425093531608582,0.9817060232162476,0.9645190834999084
4,10,25,0.2,normal_distro,1.8,0.8596808910369873,0.9837841987609863,0.8596808910369873,0.9174814820289612,0.8918692469596863,0.9900487661361694,0.9866090416908264
4,10,25,0.4,noiseless_ideal,0.45,0.9953195452690125,0.9953195452690125,0.999135434627533,0.9973628520965576,0.9973148703575134,0.9961615204811096,0.9985944628715515
4,10,25,0.4,uniform_distro,0.45,0.8044917583465576,0.9743101596832275,0.9670979976654053,0.9270074963569641,0.9771521091461182,0.8044917583465576,0.9815323352813721
4,10,25,0.4,normal_distro,0.45,0.9743515253067017,0.997105598449707,0.9913473129272461,0.9862926602363586,0.9743515253067017,0.9925278425216675,0.997016191482544
4,10,25,0.4,noiseless_ideal,0.9,0.9829662442207336,0.9936370849609375,0.9914119243621826,0.9933147430419922,0.9829662442207336,0.9974377751350403,0.9853998422622681
4,10,25,0.4,uniform_distro,0.9,0.8832190036773682,0.9602318406105042,0.9118026494979858,0.8993872404098511,0.9916876554489136,0.8832190036773682,0.9835544228553772
4,10,25,0.4,normal_distro,0.9,0.8897626399993896,0.9700982570648193,0.9474872350692749,0.9186233878135681,0.9764308929443359,0.8897626399993896,0.992048442363739
4,10,25,0.4,noiseless_ideal,1.8,0.9827181100845337,0.9990993738174438,0.9827181100845337,0.9921656250953674,0.9833836555480957,0.9869488477706909,0.9913175106048584
4,10,25,0.4,uniform_distro,1.8,0.9360489845275879,0.989785373210907,0.9360489845275879,0.9990467429161072,0.9915034174919128,0.9926822781562805,0.9711963534355164
4,10,25,0.4,normal_distro,1.8,0.8835391402244568,0.9985600113868713,0.8835391402244568,0.9538435339927673,0.9295144081115723,0.9364210367202759,0.9843167662620544
4,10,25,0.8,noiseless_ideal,0.45,0.9970711469650269,0.9993648529052734,0.9992120265960693,0.9993383884429932,0.999280571937561,0.9991427659988403,0.9970711469650269
4,10,25,0.8,uniform_distro,0.45,0.9299411773681641,0.9349304437637329,0.9335084557533264,0.9299411773681641,0.9593815207481384,0.9805354475975037,0.9892575144767761
4,10,25,0.8,normal_distro,0.45,0.992323100566864,0.9992538094520569,0.9984948635101318,0.9981210231781006,0.9967677593231201,0.992323100566864,0.9990482926368713
4,10,25,0.8,noiseless_ideal,0.9,0.9870455861091614,0.998258113861084,0.9870455861091614,0.9989553689956665,0.9966911673545837,0.9935755729675293,0.9955681562423706
4,10,25,0.8,uniform_distro,0.9,0.9203907251358032,0.97906893491745,0.9203907251358032,0.9717227220535278,0.9578133821487427,0.9716717004776001,0.976398766040802
4,10,25,0.8,normal_distro,0.9,0.9300344586372375,0.9987815022468567,0.9872824549674988,0.9300344586372375,0.9399189949035645,0.9776865243911743,0.9915271997451782
4,10,25,0.8,noiseless_ideal,1.8,0.9662350416183472,0.9769372940063477,0.9989226460456848,0.9916817545890808,0.9725103378295898,0.9662350416183472,0.9943748712539673
4,10,25,0.8,uniform_distro,1.8,0.853734016418457,0.981114387512207,0.977089524269104,0.853734016418457,0.9314095973968506,0.9836065769195557,0.9576928019523621
4,10,25,0.8,normal_distro,1.8,0.89960777759552,0.9417627453804016,0.9699927568435669,0.9260192513465881,0.9787974953651428,0.89960777759552,0.9830092191696167
4,20,6,0.2,noiseless_ideal,0.45,0.9791650772094727,0.9944251179695129,0.9834721684455872,0.9980425238609314,0.9791650772094727,0.9891939759254456,0.9914638996124268
4,20,6,0.2,uniform_distro,0.45,0.7680982351303101,0.8656125068664551,0.9450876712799072,0.8064543008804321,0.7680982351303101,0.9496270418167114,0.9906691312789917
4,20,6,0.2,normal_distro,0.45,0.6522549390792847,0.9912401437759399,0.9308574199676514,0.904210090637207,0.6522549390792847,0.8304637670516968,0.9619554281234741
4,20,6,0.2,noiseless_ideal,0.9,0.9570528864860535,0.9570528864860535,0.9830431938171387,0.9845693111419678,0.9625843167304993,0.9895507097244263,0.9804129600524902
4,20,6,0.2,uniform_distro,0.9,0.6123219728469849,0.6123219728469849,0.9577815532684326,0.8358302116394043,0.916606605052948,0.7676995396614075,0.9638405442237854
4,20,6,0.2,normal_distro,0.9,0.6014652252197266,0.9436750411987305,0.889617919921875,0.7648148536682129,0.9609601497650146,0.6014652252197266,0.9697492122650146
4,20,6,0.2,noiseless_ideal,1.8,0.9557677507400513,0.9708999395370483,0.9557677507400513,0.983414888381958,0.9891473650932312,0.9745084047317505,0.9867725372314453
4,20,6,0.2,uniform_distro,1.8,0.9072819948196411,0.9072819948196411,0.975629985332489,0.9392547607421875,0.9206185936927795,0.9793186783790588,0.9728938341140747
4,20,6,0.2,normal_distro,1.8,0.7704341411590576,0.9752734899520874,0.930732250213623,0.9339186549186707,0.9391247034072876,0.7704341411590576,0.9678854942321777
4,20,6,0.4,noiseless_ideal,0.45,0.9740670323371887,0.989259660243988,0.9893278479576111,0.9740670323371887,0.9916608929634094,0.99608314037323,0.9799242615699768
4,20,6,0.4,uniform_distro,0.45,0.8958731889724731,0.9828261137008667,0.9286373853683472,0.9691623449325562,0.9597675800323486,0.8958731889724731,0.9730966091156006
4,20,6,0.4,normal_distro,0.45,0.9199433326721191,0.9841794967651367,0.9396786093711853,0.9199433326721191,0.9541178345680237,0.9215517044067383,0.9905064105987549
4,20,6,0.4,noiseless_ideal,0.9,0.9864649176597595,0.9984490871429443,0.9905742406845093,0.9889426827430725,0.9864649176597595,0.987431526184082,0.9930998086929321
4,20,6,0.4,uniform_distro,0.9,0.8972028493881226,0.9382193088531494,0.9894057512283325,0.8972028493881226,0.9410679340362549,0.9446690082550049,0.9730657339096069
4,20,6,0.4,normal_distro,0.9,0.8923506736755371,0.9858697652816772,0.8923506736755371,0.9411009550094604,0.9950399398803711,0.9826148152351379,0.9928158521652222
4,20,6,0.4,noiseless_ideal,1.8,0.9378396272659302,0.9858728647232056,0.9796200394630432,0.9860564470291138,0.9378396272659302,0.9572639465332031,0.9951139092445374
4,20,6,0.4,uniform_distro,1.8,0.8703958988189697,0.9850456714630127,0.9396085739135742,0.8703958988189697,0.9349909424781799,0.9226620197296143,0.9365885257720947
4,20,6,0.4,normal_distro,1.8,0.904039204120636,0.9766613245010376,0.9278424382209778,0.904039204120636,0.9662287831306458,0.9372655153274536,0.9381682872772217
4,20,6,0.8,noiseless_ideal,0.45,0.9748029708862305,0.9986949563026428,0.9748029708862305,0.9870737791061401,0.9925869107246399,0.9943421483039856,0.99181067943573
4,20,6,0.8,uniform_distro,0.45,0.8656932711601257,0.9839893579483032,0.880849301815033,0.9517292976379395,0.8656932711601257,0.9772285223007202,0.961232602596283
4,20,6,0.8,normal_distro,0.45,0.926967203617096,0.9875240325927734,0.9876919388771057,0.9270738363265991,0.9496870040893555,0.926967203617096,0.9912127256393433
4,20,6,0.8,noiseless_ideal,0.9,0.9456576108932495,0.9880849123001099,0.9969476461410522,0.9829172492027283,0.9868477582931519,0.9456576108932495,0.9907950758934021
4,20,6,0.8,uniform_distro,0.9,0.8217726945877075,0.9125502109527588,0.9255976676940918,0.9943914413452148,0.9034531116485596,0.8217726945877075,0.9860491752624512
4,20,6,0.8,normal_distro,0.9,0.8120452761650085,0.9931520223617554,0.8120452761650085,0.9354619383811951,0.9752455353736877,0.9473879337310791,0.9716593027114868
4,20,6,0.8,noiseless_ideal,1.8,0.941431999206543,0.9772524237632751,0.941431999206543,0.9623934030532837,0.9609426856040955,0.9646596908569336,0.9657639861106873
4,20,6,0.8,uniform_distro,1.8,0.6911526918411255,0.9810655117034912,0.6911526918411255,0.9259629249572754,0.9482862949371338,0.9672247171401978,0.93406081199646
4,20,6,0.8,normal_distro,1.8,0.890383780002594,0.9897993803024292,0.9597796201705933,0.920170783996582,0.9616457223892212,0.890383780002594,0.9915866255760193
4,20,13,0.2,noiseless_ideal,0.45,0.9847506284713745,0.9847506284713745,0.9897081851959229,0.9908148050308228,0.9928081035614014,0.9946059584617615,0.9963048100471497
4,20,13,0.2,uniform_distro,0.45,0.9009023904800415,0.9529346227645874,0.9627296924591064,0.9356136322021484,0.9630042910575867,0.9009023904800415,0.9664090275764465
4,20,13,0.2,normal_distro,0.45,0.7703235149383545,0.9943917989730835,0.9344212412834167,0.7703235149383545,0.9781097769737244,0.9669520258903503,0.996746301651001
4,20,13,0.2,noiseless_ideal,0.9,0.9793787002563477,0.9793787002563477,0.9850342869758606,0.9968681335449219,0.9881386756896973,0.9958341717720032,0.9914419054985046
4,20,13,0.2,uniform_distro,0.9,0.860316276550293,0.9735771417617798,0.9644804000854492,0.9923858046531677,0.9573312401771545,0.860316276550293,0.9735357165336609
4,20,13,0.2,normal_distro,0.9,0.8723514676094055,0.9858741164207458,0.8723514676094055,0.9298037886619568,0.9262797832489014,0.9387844800949097,0.9811434745788574
4,20,13,0.2,noiseless_ideal,1.8,0.9795252084732056,0.9896488189697266,0.9795252084732056,0.9943842887878418,0.9899474382400513,0.9939265251159668,0.998323917388916
4,20,13,0.2,uniform_distro,1.8,0.8851395845413208,0.9820493459701538,0.9413524270057678,0.9616090655326843,0.8851395845413208,0.9500554800033569,0.9721954464912415
4,20,13,0.2,normal_distro,1.8,0.8039979934692383,0.9928010702133179,0.8039979934692383,0.9924664497375488,0.9605616927146912,0.9460142254829407,0.9899543523788452
4,20,13,0.4,noiseless_ideal,0.45,0.9950082302093506,0.9974337816238403,0.998522162437439,0.997337818145752,0.9950082302093506,0.9965035915374756,0.9979320764541626
4,20,13,0.4,uniform_distro,0.45,0.9548711180686951,0.9968570470809937,0.9948363304138184,0.9793797135353088,0.9762243032455444,0.9767395257949829,0.9548711180686951
4,20,13,0.4,normal_distro,0.45,0.9184628129005432,0.9859225153923035,0.9778194427490234,0.9184628129005432,0.9651463031768799,0.9757038354873657,0.9905016422271729
4,20,13,0.4,noiseless_ideal,0.9,0.9826764464378357,0.9940978288650513,0.9934130907058716,0.9963232278823853,0.9890623092651367,0.9826764464378357,0.9941014647483826
4,20,13,0.4,uniform_distro,0.9,0.9451699256896973,0.9856487512588501,0.9784648418426514,0.9451699256896973,0.9752582311630249,0.9661379456520081,0.9910361766815186
4,20,13,0.4,normal_distro,0.9,0.9656846523284912,0.990576982498169,0.9844419956207275,0.9923536777496338,0.9656846523284912,0.9809257984161377,0.9916900396347046
4,20,13,0.4,noiseless_ideal,1.8,0.9575485587120056,0.98451167345047,0.9657802581787109,0.9940791130065918,0.9575485587120056,0.9937360286712646,0.9943486452102661
4,20,13,0.4,uniform_distro,1.8,0.9128672480583191,0.9853670597076416,0.9883789420127869,0.9128672480583191,0.9310429096221924,0.9627019762992859,0.9883230328559875
4,20,13,0.4,normal_distro,1.8,0.8874269127845764,0.9656723141670227,0.9229331016540527,0.9822269082069397,0.8874269127845764,0.9626868367195129,0.97889244556427
4,20,13,0.8,noiseless_ideal,0.45,0.9954363107681274,0.999110758304596,0.9964462518692017,0.9988219738006592,0.9969617128372192,0.9954363107681274,0.9973664283752441
4,20,13,0.8,uniform_distro,0.45,0.9267686009407043,0.9849600195884705,0.9862450361251831,0.9267686009407043,0.9794235825538635,0.9606168270111084,0.9968847036361694
4,20,13,0.8,normal_distro,0.45,0.9850213527679443,0.9938891530036926,0.9989650249481201,0.9954782128334045,0.9850213527679443,0.9929537177085876,0.9977167844772339
4,20,13,0.8,noiseless_ideal,0.9,0.9758775234222412,0.9867599010467529,0.9942656755447388,0.997140645980835,0.9758775234222412,0.9972567558288574,0.9876735210418701
4,20,13,0.8,uniform_distro,0.9,0.8983559608459473,0.997215986251831,0.928313136100769,0.8983559608459473,0.9290658235549927,0.9889031648635864,0.9662671089172363
4,20,13,0.8,normal_distro,0.9,0.9632285833358765,0.9805248975753784,0.9863637685775757,0.9632285833358765,0.9737063050270081,0.9945937991142273,0.9967925548553467
4,20,13,0.8,noiseless_ideal,1.8,0.9506409168243408,0.9765759706497192,0.9951754808425903,0.9962431788444519,0.9674364924430847,0.9506409168243408,0.9647107720375061
4,20,13,0.8,uniform_distro,1.8,0.9655115604400635,0.9866416454315186,0.9655115604400635,0.9745276570320129,0.9765396118164062,0.9819849729537964,0.9849300980567932
4,20,13,0.8,normal_distro,1.8,0.9216912984848022,0.9216912984848022,0.9909547567367554,0.9621202349662781,0.9645955562591553,0.9217156767845154,0.9284460544586182
4,20,25,0.2,noiseless_ideal,0.45,0.9902828335762024,0.99676513671875,0.9990012645721436,0.9950991868972778,0.9902828335762024,0.9952505230903625,0.9984357953071594
4,20,25,0.2,uniform_distro,0.45,0.9256529808044434,0.9672104716300964,0.9256529808044434,0.9650623798370361,0.9880733489990234,0.9655671119689941,0.9794461727142334
4,20,25,0.2,normal_distro,0.45,0.9542784690856934,0.9960309267044067,0.9690607786178589,0.9612908363342285,0.9542784690856934,0.9948337078094482,0.9890473484992981
4,20,25,0.2,noiseless_ideal,0.9,0.9807732105255127,0.9970676302909851,0.9956914186477661,0.9807732105255127,0.9943000674247742,0.9983303546905518,0.9984956979751587
4,20,25,0.2,uniform_distro,0.9,0.9497247934341431,0.9831764101982117,0.9767194986343384,0.9497247934341431,0.9630534648895264,0.9586517810821533,0.9667189121246338
4,20,25,0.2,normal_distro,0.9,0.9575886130332947,0.9972862005233765,0.9704906940460205,0.9575886130332947,0.9935386180877686,0.9945374131202698,0.9960917234420776
4,20,25,0.2,noiseless_ideal,1.8,0.9874734878540039,0.9930803775787354,0.9907443523406982,0.9913610219955444,0.993708074092865,0.9988589882850647,0.9874734878540039
4,20,25,0.2,uniform_distro,1.8,0.932257890701294,0.9911259412765503,0.932257890701294,0.937437117099762,0.9623178839683533,0.955185055732727,0.9960620403289795
4,20,25,0.2,normal_distro,1.8,0.9416617155075073,0.9906865358352661,0.9416617155075073,0.9632358551025391,0.9794058799743652,0.9571022391319275,0.9905174970626831
4,20,25,0.4,noiseless_ideal,0.45,0.9968488216400146,0.9992358684539795,0.9995121955871582,0.9971514344215393,0.998710572719574,0.9982455372810364,0.9968488216400146
4,20,25,0.4,uniform_distro,0.45,0.9497352838516235,0.9497352838516235,0.9636875987052917,0.9857843518257141,0.9750670790672302,0.9841752052307129,0.9877623915672302
4,20,25,0.4,normal_distro,0.45,0.9670578241348267,0.9969780445098877,0.9803308248519897,0.9670578241348267,0.9888334274291992,0.9814300537109375,0.9971706867218018
4,20,25,0.4,noiseless_ideal,0.9,0.9886192679405212,0.995036244392395,0.9976351261138916,0.9886192679405212,0.9990376830101013,0.9983991980552673,0.9970567226409912
4,20,25,0.4,uniform_distro,0.9,0.9668530821800232,0.9889953136444092,0.9668530821800232,0.9935594797134399,0.981136679649353,0.9746756553649902,0.9795904755592346
4,20,25,0.4,normal_distro,0.9,0.9556671977043152,0.9817960262298584,0.9556671977043152,0.9607856869697571,0.9875495433807373,0.9806396961212158,0.9956245422363281
4,20,25,0.4,noiseless_ideal,1.8,0.9803686141967773,0.9803686141967773,0.995407223701477,0.9946200847625732,0.9956076741218567,0.990538477897644,0.9838547110557556
4,20,25,0.4,uniform_distro,1.8,0.9355225563049316,0.9811751842498779,0.9872010946273804,0.94251549243927,0.9903712272644043,0.9355225563049316,0.9926633238792419
4,20,25,0.4,normal_distro,1.8,0.9288564324378967,0.9800078868865967,0.9943759441375732,0.968181848526001,0.9288564324378967,0.9913100600242615,0.9521535634994507
4,20,25,0.8,noiseless_ideal,0.45,0.9990659356117249,0.9992967844009399,0.9990659356117249,0.9992679357528687,0.9993636608123779,0.9991366267204285,0.9991442561149597
4,20,25,0.8,uniform_distro,0.45,0.9631258249282837,0.9631258249282837,0.9952112436294556,0.9911776185035706,0.9936410784721375,0.965327262878418,0.9905632138252258
4,20,25,0.8,normal_distro,0.45,0.9898266196250916,0.9991790056228638,0.9898266196250916,0.9900635480880737,0.9962772727012634,0.9929230809211731,0.998882532119751
4,20,25,0.8,noiseless_ideal,0.9,0.9860299825668335,0.9988289475440979,0.9987626671791077,0.9860299825668335,0.9961393475532532,0.996578574180603,0.9885914325714111
4,20,25,0.8,uniform_distro,0.9,0.9762864708900452,0.996027946472168,0.9826151132583618,0.9762864708900452,0.9867295026779175,0.9918316602706909,0.9877802133560181
4,20,25,0.8,normal_distro,0.9,0.9367514252662659,0.9922087788581848,0.9751549959182739,0.9367514252662659,0.9719588160514832,0.9743906855583191,0.9953043460845947
4,20,25,0.8,noiseless_ideal,1.8,0.9813836812973022,0.995690107345581,0.992254912853241,0.984203040599823,0.9932237863540649,0.9813836812973022,0.9938275814056396
4,20,25,0.8,uniform_distro,1.8,0.9671972990036011,0.9810168743133545,0.9957563877105713,0.9954051971435547,0.979255735874176,0.9868619441986084,0.9671972990036011
4,20,25,0.8,normal_distro,1.8,0.9543043971061707,0.9757633805274963,0.971304178237915,0.9928336143493652,0.9543043971061707,0.9816514253616333,0.9742873311042786
4,40,6,0.2,noiseless_ideal,0.45,0.9836146831512451,0.9853048324584961,0.9907469749450684,0.9982699155807495,0.9917586445808411,0.9836146831512451,0.9929662942886353
4,40,6,0.2,uniform_distro,0.45,0.8941215872764587,0.9869630932807922,0.8941215872764587,0.9170657992362976,0.9533637166023254,0.9696442484855652,0.997096836566925
4,40,6,0.2,normal_distro,0.45,0.7504167556762695,0.9940729737281799,0.8844599723815918,0.7504167556762695,0.7684531211853027,0.9575507640838623,0.9902486801147461
