Sequence Length,Population Size,Num Generations,Crossover Rate,Init Sol Type,Differential Weight,Min Fidelity,I,X,Y,Z,H,R_X_PI/4
4,5,13,0.2,uniform_distro,0.9,0.8471784591674805,0.9977478384971619,0.9379475116729736,0.8471784591674805,0.9561731815338135,0.959313154220581,0.9728090167045593
4,5,13,0.2,normal_distro,0.9,0.7165240049362183,0.9692891836166382,0.7165240049362183,0.9571592807769775,0.9841209650039673,0.7913825511932373,0.9994717836380005
4,5,13,0.2,noiseless_ideal,1.8,0.8802708387374878,0.9047046899795532,0.9615570902824402,0.9433568716049194,0.9621807336807251,0.920830249786377,0.8802708387374878
4,5,13,0.2,uniform_distro,1.8,0.8081818222999573,0.9177060127258301,0.8403171896934509,0.8889665603637695,0.8081818222999573,0.8914327621459961,0.9922361373901367
4,5,13,0.2,normal_distro,1.8,0.9007259607315063,0.976080596446991,0.9007259607315063,0.9081499576568604,0.9299870133399963,0.9718282222747803,0.9770248532295227
4,5,13,0.4,noiseless_ideal,0.45,0.9735407829284668,0.9974135756492615,0.9735407829284668,0.9964323043823242,0.9843981266021729,0.9976053237915039,0.9935218095779419
4,5,13,0.4,uniform_distro,0.45,0.8236042261123657,0.9201146364212036,0.8922469615936279,0.9576220512390137,0.8460452556610107,0.9059981107711792,0.8236042261123657
4,5,13,0.4,normal_distro,0.45,0.5570026636123657,0.9974326491355896,0.8904443383216858,0.8483675718307495,0.5570026636123657,0.9809092879295349,0.9936719536781311
4,5,13,0.4,noiseless_ideal,0.9,0.9444378018379211,0.9980236291885376,0.9779081344604492,0.9444378018379211,0.9546522498130798,0.97623211145401,0.9748077392578125
4,5,13,0.4,uniform_distro,0.9,0.6454840302467346,0.9253412485122681,0.6454840302467346,0.8496602177619934,0.8834240436553955,0.8104221820831299,0.8203601241111755
4,5,13,0.4,normal_distro,0.9,0.6991934776306152,0.9790469408035278,0.9574639797210693,0.7660582065582275,0.9570055603981018,0.6991934776306152,0.9835628867149353
4,5,13,0.4,noiseless_ideal,1.8,0.9486100077629089,0.9535233974456787,0.979201078414917,0.9486100077629089,0.9654459357261658,0.976148784160614,0.9528499841690063
4,5,13,0.4,uniform_distro,1.8,0.7752439975738525,0.9936362504959106,0.9730129241943359,0.9203975200653076,0.7752439975738525,0.9522302150726318,0.8370928764343262
4,5,13,0.4,normal_distro,1.8,0.8917417526245117,0.9770420789718628,0.8917417526245117,0.9595453143119812,0.9781884551048279,0.9550373554229736,0.9457278251647949
4,5,13,0.8,noiseless_ideal,0.45,0.6926977634429932,0.9976071119308472,0.9832359552383423,0.9979265332221985,0.6926977634429932,0.9991371035575867,0.9967295527458191
4,5,13,0.8,uniform_distro,0.45,0.7643991708755493,0.9417764544487,0.9042226076126099,0.7643991708755493,0.8405025005340576,0.9589340090751648,0.8016093969345093
4,5,13,0.8,normal_distro,0.45,0.48956263065338135,0.9696084856987,0.9930824041366577,0.5558483600616455,0.48956263065338135,0.9743913412094116,0.9978563785552979
4,5,13,0.8,noiseless_ideal,0.9,0.9619625806808472,0.9929236173629761,0.9923014640808105,0.9619625806808472,0.9815666675567627,0.9836515188217163,0.9891527891159058
4,5,13,0.8,uniform_distro,0.9,0.7672784328460693,0.8035334944725037,0.9863336086273193,0.9862825870513916,0.7672784328460693,0.9330898523330688,0.9172872304916382
4,5,13,0.8,normal_distro,0.9,0.45710673928260803,0.9525352716445923,0.7100473046302795,0.45710673928260803,0.965463399887085,0.8776587247848511,0.958138108253479
4,5,13,0.8,noiseless_ideal,1.8,0.8693504333496094,0.9867137670516968,0.9843698740005493,0.9571879506111145,0.8693504333496094,0.8737376928329468,0.9565045833587646
4,5,13,0.8,uniform_distro,1.8,0.8472690582275391,0.9346075057983398,0.8472690582275391,0.9768788814544678,0.855438768863678,0.9535945057868958,0.9895572662353516
4,5,13,0.8,normal_distro,1.8,0.7533783316612244,0.9371035099029541,0.8868431448936462,0.8993844389915466,0.7533783316612244,0.9306795597076416,0.9700843095779419
4,5,25,0.2,noiseless_ideal,0.45,0.9099283218383789,0.987862765789032,0.9099283218383789,0.9968125820159912,0.9949852824211121,0.990529477596283,0.9849088191986084
4,5,25,0.2,uniform_distro,0.45,0.8044945001602173,0.9502352476119995,0.8044945001602173,0.9370133280754089,0.9162752628326416,0.9001047015190125,0.9774511456489563
4,5,25,0.2,normal_distro,0.45,0.604102373123169,0.9870108366012573,0.9352362155914307,0.604102373123169,0.7095237970352173,0.9593340158462524,0.9919284582138062
4,5,25,0.2,noiseless_ideal,0.9,0.9060962200164795,0.9903477430343628,0.9964989423751831,0.9060962200164795,0.9510059356689453,0.9744628071784973,0.9921568632125854
4,5,25,0.2,uniform_distro,0.9,0.842391848564148,0.9502114057540894,0.842391848564148,0.9813876152038574,0.9354115128517151,0.9475463628768921,0.9975897073745728
4,5,25,0.2,normal_distro,0.9,0.8776274919509888,0.9522593021392822,0.993755042552948,0.878878116607666,0.9478529095649719,0.8776274919509888,0.9993845224380493
4,5,25,0.2,noiseless_ideal,1.8,0.9240407943725586,0.9882170557975769,0.9240407943725586,0.9727901816368103,0.9542020559310913,0.953772783279419,0.9633809924125671
4,5,25,0.2,uniform_distro,1.8,0.7641047835350037,0.9755535125732422,0.7641047835350037,0.9843642711639404,0.9696071743965149,0.9559323787689209,0.8627334833145142
4,5,25,0.2,normal_distro,1.8,0.8412681221961975,0.9880037307739258,0.8949601650238037,0.8412681221961975,0.9389781355857849,0.8810139894485474,0.9352174401283264
4,5,25,0.4,noiseless_ideal,0.45,0.9958285093307495,0.9993082284927368,0.9958285093307495,0.9969767332077026,0.9983529448509216,0.9986631274223328,0.9967857003211975
4,5,25,0.4,uniform_distro,0.45,0.9040265679359436,0.983988344669342,0.9223880767822266,0.9400731921195984,0.9655799865722656,0.9040265679359436,0.9462547898292542
4,5,25,0.4,normal_distro,0.45,0.24720869958400726,0.9968035221099854,0.5023786425590515,0.9776297211647034,0.9626967906951904,0.24720869958400726,0.9979174137115479
4,5,25,0.4,noiseless_ideal,0.9,0.9787073135375977,0.9952678680419922,0.9984174370765686,0.9879471063613892,0.987693727016449,0.9787073135375977,0.9894596338272095
4,5,25,0.4,uniform_distro,0.9,0.8180577158927917,0.969339907169342,0.8863275051116943,0.8180577158927917,0.9551503658294678,0.9676728248596191,0.908539891242981
4,5,25,0.4,normal_distro,0.9,0.4008869230747223,0.9916911721229553,0.4008869230747223,0.9786534309387207,0.9355559349060059,0.9131301045417786,0.9947954416275024
4,5,25,0.4,noiseless_ideal,1.8,0.9646958112716675,0.9965028762817383,0.9976369142532349,0.985917866230011,0.9646958112716675,0.9714806079864502,0.9926080703735352
4,5,25,0.4,uniform_distro,1.8,0.8992288112640381,0.9808946847915649,0.9492388963699341,0.9783265590667725,0.9843120574951172,0.8992288112640381,0.943769097328186
4,5,25,0.4,normal_distro,1.8,0.8954607844352722,0.9861100912094116,0.9707696437835693,0.9394868612289429,0.9492644667625427,0.9500440359115601,0.8954607844352722
4,5,25,0.8,noiseless_ideal,0.45,0.966293215751648,0.9798119068145752,0.9988906383514404,0.9884076714515686,0.998993456363678,0.9943823218345642,0.966293215751648
4,5,25,0.8,uniform_distro,0.45,0.9100791215896606,0.9675206542015076,0.9712101817131042,0.9167557954788208,0.9100791215896606,0.9322375655174255,0.9359093308448792
4,5,25,0.8,normal_distro,0.45,0.6756991147994995,0.9970203638076782,0.7535247206687927,0.6756991147994995,0.9993746280670166,0.9934355020523071,0.9982945919036865
4,5,25,0.8,noiseless_ideal,0.9,0.9910984039306641,0.9910984039306641,0.9991734623908997,0.9971079230308533,0.996362030506134,0.9982755184173584,0.9985694885253906
4,5,25,0.8,uniform_distro,0.9,0.8430981636047363,0.9511409997940063,0.9661916494369507,0.8430981636047363,0.9114677309989929,0.8775601983070374,0.9859351515769958
4,5,25,0.8,normal_distro,0.9,0.8283184766769409,0.9991363286972046,0.8283184766769409,0.9840989708900452,0.9089469909667969,0.9942034482955933,0.9942116737365723
4,5,25,0.8,noiseless_ideal,1.8,0.9159995317459106,0.9939576387405396,0.9196196794509888,0.9718114733695984,0.9482038021087646,0.9192219972610474,0.9159995317459106
4,5,25,0.8,uniform_distro,1.8,0.9114653468132019,0.9874467849731445,0.9114653468132019,0.9814695715904236,0.9509950876235962,0.9739518165588379,0.9326382875442505
4,5,25,0.8,normal_distro,1.8,0.8885220289230347,0.9486793279647827,0.8885220289230347,0.9610319137573242,0.962432324886322,0.9665857553482056,0.9861222505569458
4,10,6,0.2,noiseless_ideal,0.45,0.8511425256729126,0.9695107936859131,0.9722305536270142,0.9962888360023499,0.9780023097991943,0.957492470741272,0.8511425256729126
4,10,6,0.2,uniform_distro,0.45,0.8042924404144287,0.918658435344696,0.8042924404144287,0.9654843211174011,0.9960965514183044,0.9035923480987549,0.8747856616973877
4,10,6,0.2,normal_distro,0.45,0.28016507625579834,0.97873854637146,0.962363600730896,0.9164423942565918,0.28016507625579834,0.5151047706604004,0.9969869256019592
4,10,6,0.2,noiseless_ideal,0.9,0.954209566116333,0.954209566116333,0.9849469661712646,0.9944257736206055,0.9967359304428101,0.9667626023292542,0.9965474009513855
4,10,6,0.2,uniform_distro,0.9,0.5151671171188354,0.8794933557510376,0.5151671171188354,0.5847965478897095,0.7860157489776611,0.8768250942230225,0.9062349796295166
4,10,6,0.2,normal_distro,0.9,0.7100024819374084,0.9956727027893066,0.7100024819374084,0.8195058107376099,0.7708815932273865,0.8447580337524414,0.9900902509689331
4,10,6,0.2,noiseless_ideal,1.8,0.9285618662834167,0.9285618662834167,0.9750218987464905,0.993630588054657,0.9575656056404114,0.9872294664382935,0.9739356637001038
4,10,6,0.2,uniform_distro,1.8,0.6668658256530762,0.9414202570915222,0.6668658256530762,0.9650111198425293,0.9015705585479736,0.9780256748199463,0.9787473678588867
4,10,6,0.2,normal_distro,1.8,0.7507340908050537,0.9480373859405518,0.7618817090988159,0.754253625869751,0.7507340908050537,0.9013011455535889,0.9913777112960815
4,10,6,0.4,noiseless_ideal,0.45,0.953552782535553,0.9924306273460388,0.953552782535553,0.9952617883682251,0.9623138904571533,0.9968748092651367,0.986226499080658
4,10,6,0.4,uniform_distro,0.45,0.791285514831543,0.9155193567276001,0.9555861949920654,0.8865070343017578,0.8882578611373901,0.791285514831543,0.895970344543457
4,10,6,0.4,normal_distro,0.45,0.22462977468967438,0.988548755645752,0.8877331614494324,0.8305099010467529,0.22462977468967438,0.40101292729377747,0.9856046438217163
4,10,6,0.4,noiseless_ideal,0.9,0.9545020461082458,0.9913437366485596,0.9831435680389404,0.9545020461082458,0.9715076684951782,0.987411618232727,0.9936169981956482
4,10,6,0.4,uniform_distro,0.9,0.8792406320571899,0.9136375188827515,0.95281982421875,0.888936460018158,0.8811092972755432,0.8792406320571899,0.971410870552063
4,10,6,0.4,normal_distro,0.9,0.8349933624267578,0.9798852801322937,0.9103264808654785,0.8349933624267578,0.9813326597213745,0.85297691822052,0.997744083404541
4,10,6,0.4,noiseless_ideal,1.8,0.9270269870758057,0.9787987470626831,0.9632471203804016,0.9707878828048706,0.9270269870758057,0.9912959337234497,0.9797542095184326
4,10,6,0.4,uniform_distro,1.8,0.756139874458313,0.8229960799217224,0.756139874458313,0.9314985275268555,0.9480459690093994,0.9376384019851685,0.8563840389251709
4,10,6,0.4,normal_distro,1.8,0.595242977142334,0.9769103527069092,0.595242977142334,0.9020920395851135,0.9670224189758301,0.8516119718551636,0.9841562509536743
4,10,6,0.8,noiseless_ideal,0.45,0.9570748209953308,0.9921191930770874,0.9978713393211365,0.9810477495193481,0.9570748209953308,0.9882795214653015,0.9938530921936035
4,10,6,0.8,uniform_distro,0.45,0.8075035810470581,0.989259660243988,0.81629478931427,0.8075035810470581,0.9251195788383484,0.9957637190818787,0.9589489698410034
4,10,6,0.8,normal_distro,0.45,0.5084879398345947,0.9955465197563171,0.9627904295921326,0.5084879398345947,0.960972785949707,0.9784747362136841,0.964470624923706
4,10,6,0.8,noiseless_ideal,0.9,0.9735307693481445,0.9776515960693359,0.9735307693481445,0.9782537221908569,0.9806212186813354,0.9816680550575256,0.9773259162902832
4,10,6,0.8,uniform_distro,0.9,0.937920093536377,0.9652788043022156,0.937920093536377,0.9411340951919556,0.971736490726471,0.9469852447509766,0.9678170680999756
4,10,6,0.8,normal_distro,0.9,0.7602900266647339,0.9237987995147705,0.7602900266647339,0.9674873352050781,0.9534928798675537,0.9400337934494019,0.9197565317153931
4,10,6,0.8,noiseless_ideal,1.8,0.9537656903266907,0.9784590601921082,0.9740700125694275,0.9594128131866455,0.9797706604003906,0.9537656903266907,0.9576247930526733
4,10,6,0.8,uniform_distro,1.8,0.739029049873352,0.9688606858253479,0.8800666928291321,0.739029049873352,0.9045429229736328,0.8854268789291382,0.9530746340751648
4,10,6,0.8,normal_distro,1.8,0.7825102806091309,0.9812850952148438,0.9235153794288635,0.7825102806091309,0.8269292116165161,0.917399525642395,0.9496901035308838
4,10,13,0.2,noiseless_ideal,0.45,0.9464187622070312,0.9887446165084839,0.9890393018722534,0.9931488633155823,0.9464187622070312,0.9973615407943726,0.993775486946106
4,10,13,0.2,uniform_distro,0.45,0.7881462574005127,0.969611406326294,0.9950705766677856,0.9294822812080383,0.9364140033721924,0.7881462574005127,0.9876531362533569
4,10,13,0.2,normal_distro,0.45,0.2564179301261902,0.9975689649581909,0.8157745003700256,0.9125071167945862,0.2564179301261902,0.5503262281417847,0.9924215078353882
4,10,13,0.2,noiseless_ideal,0.9,0.9718236923217773,0.9718236923217773,0.9733511805534363,0.9868741631507874,0.9921690225601196,0.9829899072647095,0.9723830223083496
4,10,13,0.2,uniform_distro,0.9,0.7812790870666504,0.9827078580856323,0.9538547992706299,0.9908945560455322,0.9568670392036438,0.7812790870666504,0.939876139163971
4,10,13,0.2,normal_distro,0.9,0.8656072616577148,0.9894726872444153,0.9548134803771973,0.8656072616577148,0.9904932975769043,0.9108940362930298,0.9949074983596802
4,10,13,0.2,noiseless_ideal,1.8,0.915662944316864,0.9824182987213135,0.9892165064811707,0.9688196182250977,0.915662944316864,0.9985108375549316,0.967947244644165
4,10,13,0.2,uniform_distro,1.8,0.7635325193405151,0.989886999130249,0.9085091352462769,0.7799368500709534,0.8969852924346924,0.7635325193405151,0.9197646379470825
4,10,13,0.2,normal_distro,1.8,0.8962970972061157,0.9869234561920166,0.8962970972061157,0.9504132866859436,0.8969727158546448,0.9907540082931519,0.9938486814498901
4,10,13,0.4,noiseless_ideal,0.45,0.984565019607544,0.9964638352394104,0.984565019607544,0.9992839097976685,0.9865532517433167,0.9980612397193909,0.9908705353736877
4,10,13,0.4,uniform_distro,0.45,0.8792881369590759,0.9721896648406982,0.9686504602432251,0.8792881369590759,0.8952363133430481,0.9235571622848511,0.9745205640792847
4,10,13,0.4,normal_distro,0.45,0.9324472546577454,0.9740276336669922,0.9978300333023071,0.9781980514526367,0.9763725399971008,0.9324472546577454,0.9953171610832214
4,10,13,0.4,noiseless_ideal,0.9,0.9538611173629761,0.986695408821106,0.9538611173629761,0.9933624267578125,0.981793999671936,0.9952494502067566,0.9824799299240112
4,10,13,0.4,uniform_distro,0.9,0.90618896484375,0.9892244338989258,0.9163813591003418,0.90618896484375,0.9592369794845581,0.9830710887908936,0.9673713445663452
4,10,13,0.4,normal_distro,0.9,0.8439033031463623,0.9835680723190308,0.9793861508369446,0.8439033031463623,0.9548183679580688,0.9574844837188721,0.9954719543457031
4,10,13,0.4,noiseless_ideal,1.8,0.9234033823013306,0.9234033823013306,0.9794912338256836,0.928191065788269,0.9604922533035278,0.9959490895271301,0.9926844239234924
4,10,13,0.4,uniform_distro,1.8,0.8170589804649353,0.9783060550689697,0.9612809419631958,0.8915308117866516,0.9095927476882935,0.8170589804649353,0.965544581413269
4,10,13,0.4,normal_distro,1.8,0.9062334299087524,0.9860920906066895,0.954810380935669,0.9719473123550415,0.9882001280784607,0.9062334299087524,0.9439102411270142
4,10,13,0.8,noiseless_ideal,0.45,0.9971600770950317,0.9987690448760986,0.9971600770950317,0.9987947940826416,0.9980882406234741,0.9983035922050476,0.998196005821228
4,10,13,0.8,uniform_distro,0.45,0.7977824211120605,0.9455200433731079,0.9842548370361328,0.8427780866622925,0.7977824211120605,0.9803072810173035,0.9699341058731079
4,10,13,0.8,normal_distro,0.45,0.7171207666397095,0.9880935549736023,0.9953213334083557,0.9816265106201172,0.9968277812004089,0.7171207666397095,0.9982768297195435
4,10,13,0.8,noiseless_ideal,0.9,0.9373972415924072,0.9849004745483398,0.9373972415924072,0.9927694797515869,0.9783853888511658,0.9742475748062134,0.9551202654838562
4,10,13,0.8,uniform_distro,0.9,0.8888209462165833,0.9932957887649536,0.9672790169715881,0.9436072111129761,0.9543986916542053,0.8888209462165833,0.950814962387085
4,10,13,0.8,normal_distro,0.9,0.9201037883758545,0.9913361072540283,0.9639565944671631,0.9201037883758545,0.933943510055542,0.9515883326530457,0.9684374332427979
4,10,13,0.8,noiseless_ideal,1.8,0.9055219888687134,0.9930325150489807,0.9396485090255737,0.9535599946975708,0.9483920335769653,0.9938854575157166,0.9055219888687134
4,10,13,0.8,uniform_distro,1.8,0.8851912021636963,0.9728959202766418,0.9459196329116821,0.8853325843811035,0.9796379804611206,0.8851912021636963,0.9884160757064819
4,10,13,0.8,normal_distro,1.8,0.879206120967865,0.9974060654640198,0.9518061280250549,0.879206120967865,0.9333732724189758,0.9450008869171143,0.9789243936538696
4,10,25,0.2,noiseless_ideal,0.45,0.9890126585960388,0.9990679025650024,0.9929881691932678,0.9978868961334229,0.9975713491439819,0.9890126585960388,0.9975869059562683
4,10,25,0.2,uniform_distro,0.45,0.9665683507919312,0.9891677498817444,0.9780948162078857,0.9739494323730469,0.9733148217201233,0.9665683507919312,0.9834482669830322
4,10,25,0.2,normal_distro,0.45,0.9506608247756958,0.997968316078186,0.9980310797691345,0.9506608247756958,0.9704840183258057,0.9795095920562744,0.9956424236297607
4,10,25,0.2,noiseless_ideal,0.9,0.9814855456352234,0.9899064302444458,0.9868983030319214,0.9954460859298706,0.9915804266929626,0.9814855456352234,0.9927899837493896
4,10,25,0.2,uniform_distro,0.9,0.9004745483398438,0.9651496410369873,0.9967461824417114,0.9636905193328857,0.9522449970245361,0.9004745483398438,0.9462727308273315
4,10,25,0.2,normal_distro,0.9,0.9736152291297913,0.9853122234344482,0.9765985012054443,0.9780057668685913,0.9799295663833618,0.9736152291297913,0.9896725416183472
4,10,25,0.2,noiseless_ideal,1.8,0.943800151348114,0.9985401630401611,0.979966402053833,0.9861356019973755,0.9987185001373291,0.943800151348114,0.9952486753463745
4,10,25,0.2,uniform_distro,1.8,0.9033890962600708,0.9033890962600708,0.9672392010688782,0.952958881855011,0.9648613333702087,0.9812641143798828,0.9057709574699402
4,10,25,0.2,normal_distro,1.8,0.9230469465255737,0.9743566513061523,0.984093427658081,0.9747354388237,0.9230469465255737,0.995261013507843,0.9859085083007812
4,10,25,0.4,noiseless_ideal,0.45,0.9922926425933838,0.9985364675521851,0.9922926425933838,0.9993259310722351,0.997234582901001,0.9981064796447754,0.9985997676849365
4,10,25,0.4,uniform_distro,0.45,0.9012408256530762,0.9869569540023804,0.9012408256530762,0.9909203052520752,0.957477331161499,0.9755533933639526,0.9507993459701538
4,10,25,0.4,normal_distro,0.45,0.9427645206451416,0.9937151074409485,0.9427645206451416,0.98462975025177,0.9625144004821777,0.9978954195976257,0.9912697076797485
4,10,25,0.4,noiseless_ideal,0.9,0.9766592979431152,0.9974024891853333,0.9766592979431152,0.9912047386169434,0.996959924697876,0.987454354763031,0.9938194751739502
4,10,25,0.4,uniform_distro,0.9,0.906857430934906,0.9674494862556458,0.9357361793518066,0.9417316317558289,0.9477370977401733,0.906857430934906,0.9901403188705444
4,10,25,0.4,normal_distro,0.9,0.891791820526123,0.9914544820785522,0.9715451598167419,0.891791820526123,0.9919956922531128,0.9766068458557129,0.9902777671813965
4,10,25,0.4,noiseless_ideal,1.8,0.9576489925384521,0.9763704538345337,0.9854169487953186,0.9963241815567017,0.9986765384674072,0.9949192404747009,0.9576489925384521
4,10,25,0.4,uniform_distro,1.8,0.8004965782165527,0.9351024031639099,0.9535303711891174,0.9832295775413513,0.8004965782165527,0.9736760258674622,0.9191222190856934
4,10,25,0.4,normal_distro,1.8,0.9599893093109131,0.9782887101173401,0.9811385869979858,0.9599893093109131,0.984714925289154,0.9724113941192627,0.9937745332717896
4,10,25,0.8,noiseless_ideal,0.45,0.998923659324646,0.998923659324646,0.9992899894714355,0.9989349842071533,0.9991276264190674,0.9989665746688843,0.9992313385009766
4,10,25,0.8,uniform_distro,0.45,0.9145082235336304,0.9938567876815796,0.9838361740112305,0.9521761536598206,0.958898663520813,0.9145082235336304,0.981086254119873
4,10,25,0.8,normal_distro,0.45,0.9694216251373291,0.9994457960128784,0.9967977404594421,0.9694216251373291,0.998764157295227,0.9986704587936401,0.999553382396698
4,10,25,0.8,noiseless_ideal,0.9,0.9838336706161499,0.9972332715988159,0.9982767105102539,0.9949997067451477,0.9947976469993591,0.9838336706161499,0.99718177318573
4,10,25,0.8,uniform_distro,0.9,0.9765014052391052,0.9941837191581726,0.9931613206863403,0.9982558488845825,0.9765014052391052,0.9767303466796875,0.9963182210922241
4,10,25,0.8,normal_distro,0.9,0.950920581817627,0.9978837966918945,0.9666265249252319,0.9644937515258789,0.950920581817627,0.9840782880783081,0.9910658597946167
4,10,25,0.8,noiseless_ideal,1.8,0.9187763333320618,0.9926050901412964,0.9187763333320618,0.9526544809341431,0.9796746373176575,0.9672044515609741,0.9754285216331482
4,10,25,0.8,uniform_distro,1.8,0.9382951259613037,0.9875792860984802,0.9382951259613037,0.9621133208274841,0.9740604162216187,0.9695960283279419,0.9852066040039062
4,10,25,0.8,normal_distro,1.8,0.9393021464347839,0.9628263711929321,0.9496769309043884,0.9393021464347839,0.952152669429779,0.9913216829299927,0.9794017672538757
4,20,6,0.2,noiseless_ideal,0.45,0.963731586933136,0.9955610036849976,0.963731586933136,0.9887226819992065,0.9817264080047607,0.988563060760498,0.9889442324638367
4,20,6,0.2,uniform_distro,0.45,0.914442241191864,0.9500656127929688,0.9913912415504456,0.965252161026001,0.914442241191864,0.9563674926757812,0.9487171173095703
4,20,6,0.2,normal_distro,0.45,0.8746145367622375,0.9931716322898865,0.9822570085525513,0.98565673828125,0.8746145367622375,0.9524278044700623,0.9882433414459229
4,20,6,0.2,noiseless_ideal,0.9,0.9539487957954407,0.9539487957954407,0.9820969104766846,0.9659973382949829,0.9629969596862793,0.9558640718460083,0.9920689463615417
