Sequence Length,Std,Population Size,Num Generations,Crossover Rate,Elitism Rate,Init Sol Type,Min Fidelity,I,X,Y,Z,H,R_X_PI/4
4,0.03125,10,13,0.8,0.24,noiseless_ideal,0.9555797576904297,0.9555797576904297,0.9666469097137451,0.9922059178352356,0.9696264266967773,0.992728590965271,0.9829148054122925
4,0.03125,10,13,0.8,0.24,uniform_distro,0.8360382318496704,0.9298390746116638,0.8360382318496704,0.9540910124778748,0.9690943360328674,0.9855636358261108,0.9431984424591064
4,0.03125,10,13,0.8,0.24,normal_distro,0.7727479338645935,0.9741607904434204,0.986396312713623,0.9705960750579834,0.9596834778785706,0.7727479338645935,0.926038920879364
4,0.03125,10,25,0.2,0.06,noiseless_ideal,0.9747740030288696,0.9747740030288696,0.994939923286438,0.9764417409896851,0.9834578633308411,0.9958270788192749,0.9927358627319336
4,0.03125,10,25,0.2,0.06,uniform_distro,0.9565885066986084,0.9926000833511353,0.9692718982696533,0.9791347980499268,0.9565885066986084,0.9949806928634644,0.976518452167511
4,0.03125,10,25,0.2,0.06,normal_distro,0.9331362843513489,0.9906953573226929,0.9662498831748962,0.9698734879493713,0.9331362843513489,0.9921389818191528,0.9887018203735352
4,0.03125,10,25,0.2,0.12,noiseless_ideal,0.9859209060668945,0.9920789003372192,0.9929789304733276,0.9911443591117859,0.9859209060668945,0.9934924840927124,0.988712728023529
4,0.03125,10,25,0.2,0.12,uniform_distro,0.9229748249053955,0.9887187480926514,0.965221643447876,0.9932754635810852,0.9229748249053955,0.957018256187439,0.9860124588012695
4,0.03125,10,25,0.2,0.12,normal_distro,0.9629063606262207,0.9629063606262207,0.9693273305892944,0.9877443313598633,0.9956719279289246,0.9886450171470642,0.995850682258606
4,0.03125,10,25,0.2,0.24,noiseless_ideal,0.9567265510559082,0.9959984421730042,0.9973453283309937,0.9567265510559082,0.9937523007392883,0.9900349974632263,0.9937624335289001
4,0.03125,10,25,0.2,0.24,uniform_distro,0.9368213415145874,0.9875238537788391,0.9971106052398682,0.9782048463821411,0.9368213415145874,0.9856893420219421,0.9877530336380005
4,0.03125,10,25,0.2,0.24,normal_distro,0.966292142868042,0.9804235100746155,0.9668558835983276,0.9811694622039795,0.994722843170166,0.966292142868042,0.9882220029830933
4,0.03125,10,25,0.4,0.06,noiseless_ideal,0.9255586266517639,0.9767919778823853,0.9942376613616943,0.9562779664993286,0.9736343026161194,0.9255586266517639,0.9972966909408569
4,0.03125,10,25,0.4,0.06,uniform_distro,0.9062721729278564,0.9745429158210754,0.9556366801261902,0.9062721729278564,0.9792399406433105,0.9586202502250671,0.9762711524963379
4,0.03125,10,25,0.4,0.06,normal_distro,0.9009983539581299,0.9009983539581299,0.9878805875778198,0.9148348569869995,0.997236967086792,0.9743455648422241,0.9902075529098511
4,0.03125,10,25,0.4,0.12,noiseless_ideal,0.9629689455032349,0.963333249092102,0.9629689455032349,0.9926923513412476,0.9851519465446472,0.9972838759422302,0.9850634932518005
4,0.03125,10,25,0.4,0.12,uniform_distro,0.9845869541168213,0.9848791360855103,0.991326630115509,0.9901441335678101,0.9858115315437317,0.9983973503112793,0.9845869541168213
4,0.03125,10,25,0.4,0.12,normal_distro,0.9668896198272705,0.9922922253608704,0.9723056554794312,0.9883367419242859,0.9668896198272705,0.9908549785614014,0.9936335682868958
4,0.03125,10,25,0.4,0.24,noiseless_ideal,0.9741694331169128,0.9935604929924011,0.9818170666694641,0.994551956653595,0.9741694331169128,0.9925307035446167,0.9851254224777222
4,0.03125,10,25,0.4,0.24,uniform_distro,0.5758153796195984,0.960618257522583,0.9943169951438904,0.9743133783340454,0.9847068786621094,0.5758153796195984,0.9747296571731567
4,0.03125,10,25,0.4,0.24,normal_distro,0.9703226089477539,0.9703226089477539,0.9789357781410217,0.9769628047943115,0.9785864949226379,0.9784636497497559,0.9912880659103394
4,0.03125,10,25,0.8,0.06,noiseless_ideal,0.9519522786140442,0.9803183078765869,0.9519522786140442,0.9802547693252563,0.9923483729362488,0.9724157452583313,0.9906796216964722
4,0.03125,10,25,0.8,0.06,uniform_distro,0.9548288583755493,0.9844127297401428,0.9621779918670654,0.990432858467102,0.9756593704223633,0.9781317710876465,0.9548288583755493
4,0.03125,10,25,0.8,0.06,normal_distro,0.9254583120346069,0.9924366474151611,0.9767931699752808,0.9353562593460083,0.9740380048751831,0.9879080057144165,0.9254583120346069
4,0.03125,10,25,0.8,0.12,noiseless_ideal,0.9779510498046875,0.9907686710357666,0.9923673868179321,0.9977436065673828,0.995347797870636,0.9875044822692871,0.9779510498046875
4,0.03125,10,25,0.8,0.12,uniform_distro,0.9662163257598877,0.9711723327636719,0.9853745102882385,0.9987671971321106,0.9813761115074158,0.9662163257598877,0.9691950082778931
4,0.03125,10,25,0.8,0.12,normal_distro,0.8854017853736877,0.9972871541976929,0.8854017853736877,0.970899760723114,0.9906947612762451,0.9871137142181396,0.9452968835830688
4,0.03125,10,25,0.8,0.24,noiseless_ideal,0.9817044734954834,0.9908047914505005,0.994712233543396,0.9817044734954834,0.9866479635238647,0.9901050925254822,0.9877909421920776
4,0.03125,10,25,0.8,0.24,uniform_distro,0.9653220176696777,0.9653220176696777,0.9822073578834534,0.9924776554107666,0.9797073602676392,0.9782610535621643,0.9881027340888977
4,0.03125,10,25,0.8,0.24,normal_distro,0.9337504506111145,0.96031653881073,0.9827677011489868,0.9337504506111145,0.9760770797729492,0.9646128416061401,0.9929306507110596
4,0.03125,20,6,0.2,0.06,noiseless_ideal,0.9827887415885925,0.9924094676971436,0.9885563850402832,0.9901644587516785,0.9918703436851501,0.9942240715026855,0.9827887415885925
4,0.03125,20,6,0.2,0.06,uniform_distro,0.8209577798843384,0.9733582735061646,0.8209577798843384,0.9577596783638,0.9866050481796265,0.9216969013214111,0.9106340408325195
4,0.03125,20,6,0.2,0.06,normal_distro,0.8379172086715698,0.9417840242385864,0.8379172086715698,0.9333552122116089,0.9541942477226257,0.9102353453636169,0.963926374912262
4,0.03125,20,6,0.2,0.12,noiseless_ideal,0.96706223487854,0.9960306882858276,0.9957996010780334,0.96706223487854,0.9988792538642883,0.9930070042610168,0.9964025616645813
4,0.03125,20,6,0.2,0.12,uniform_distro,0.9106780290603638,0.9907546043395996,0.9949551224708557,0.98764967918396,0.9106780290603638,0.9677281975746155,0.94948410987854
4,0.03125,20,6,0.2,0.12,normal_distro,0.7665865421295166,0.9943051338195801,0.9412983059883118,0.9866859912872314,0.7665865421295166,0.97531658411026,0.988257884979248
4,0.03125,20,6,0.2,0.24,noiseless_ideal,0.9732974767684937,0.9875870943069458,0.9803857803344727,0.9789063930511475,0.9732974767684937,0.980988621711731,0.9792027473449707
4,0.03125,20,6,0.2,0.24,uniform_distro,0.8734259009361267,0.9705474972724915,0.9232298731803894,0.9885717034339905,0.8734259009361267,0.9797816872596741,0.9945735931396484
4,0.03125,20,6,0.2,0.24,normal_distro,0.8520200848579407,0.9866852760314941,0.9777349233627319,0.9499282836914062,0.9166208505630493,0.8520200848579407,0.9850735664367676
4,0.03125,20,6,0.4,0.06,noiseless_ideal,0.957386314868927,0.9594792723655701,0.9711624979972839,0.9806276559829712,0.9734513759613037,0.957386314868927,0.9619121551513672
4,0.03125,20,6,0.4,0.06,uniform_distro,0.9132270812988281,0.9393501281738281,0.9502158164978027,0.9658737182617188,0.9504213333129883,0.9187977313995361,0.9132270812988281
4,0.03125,20,6,0.4,0.06,normal_distro,0.9444904327392578,0.9835605621337891,0.9842817783355713,0.9924830794334412,0.9579213261604309,0.9633840322494507,0.9444904327392578
4,0.03125,20,6,0.4,0.12,noiseless_ideal,0.9291543364524841,0.9952588677406311,0.9319774508476257,0.9919261336326599,0.9291543364524841,0.9394590854644775,0.9847914576530457
4,0.03125,20,6,0.4,0.12,uniform_distro,0.9695842862129211,0.9757821559906006,0.9695842862129211,0.9880956411361694,0.9739875793457031,0.9896818399429321,0.9746489524841309
4,0.03125,20,6,0.4,0.12,normal_distro,0.7500742673873901,0.9833217859268188,0.9201868772506714,0.7500742673873901,0.9833850264549255,0.9591099619865417,0.9699831008911133
4,0.03125,20,6,0.4,0.24,noiseless_ideal,0.9350212812423706,0.9751948118209839,0.964758038520813,0.9945207238197327,0.9629946947097778,0.9660772085189819,0.9350212812423706
4,0.03125,20,6,0.4,0.24,uniform_distro,0.9541866779327393,0.9806274175643921,0.9902300834655762,0.9893125891685486,0.9541866779327393,0.9828709959983826,0.9947963356971741
4,0.03125,20,6,0.4,0.24,normal_distro,0.841866135597229,0.9672005772590637,0.841866135597229,0.8980230093002319,0.939747154712677,0.9292467832565308,0.9739841818809509
4,0.03125,20,6,0.8,0.06,noiseless_ideal,0.9382261037826538,0.9382261037826538,0.9883680939674377,0.9821715354919434,0.9954832792282104,0.9825807809829712,0.9729927778244019
4,0.03125,20,6,0.8,0.06,uniform_distro,0.8905168175697327,0.8905168175697327,0.9299682974815369,0.9598132371902466,0.9513287544250488,0.9114346504211426,0.9838764667510986
4,0.03125,20,6,0.8,0.06,normal_distro,0.9065451622009277,0.9562488198280334,0.9407002925872803,0.9065451622009277,0.9928349852561951,0.9451630115509033,0.9766561985015869
4,0.03125,20,6,0.8,0.12,noiseless_ideal,0.972675621509552,0.9757274985313416,0.9771026968955994,0.9907848238945007,0.972675621509552,0.9961245656013489,0.9748831987380981
4,0.03125,20,6,0.8,0.12,uniform_distro,0.6405806541442871,0.878426194190979,0.7515285611152649,0.8956484794616699,0.9196984767913818,0.6405806541442871,0.9152435660362244
4,0.03125,20,6,0.8,0.12,normal_distro,0.9050170183181763,0.9895263314247131,0.9053268432617188,0.9227927327156067,0.9050170183181763,0.9103785753250122,0.9442284107208252
4,0.03125,20,6,0.8,0.24,noiseless_ideal,0.9608829617500305,0.9946246147155762,0.9790827035903931,0.9608829617500305,0.9867710471153259,0.9976198673248291,0.98628830909729
4,0.03125,20,6,0.8,0.24,uniform_distro,0.7447729706764221,0.9667651653289795,0.7447729706764221,0.8388723134994507,0.964687705039978,0.9021602272987366,0.987654983997345
4,0.03125,20,6,0.8,0.24,normal_distro,0.8235741853713989,0.9490902423858643,0.8235741853713989,0.9018718004226685,0.9731116890907288,0.8281939625740051,0.9703314304351807
4,0.03125,20,13,0.2,0.06,noiseless_ideal,0.9760532379150391,0.9957526922225952,0.9942867755889893,0.9791460633277893,0.9878854751586914,0.9879359602928162,0.9760532379150391
4,0.03125,20,13,0.2,0.06,uniform_distro,0.9664870500564575,0.9664870500564575,0.9905028343200684,0.9915159344673157,0.9850804209709167,0.9857540130615234,0.9944740533828735
4,0.03125,20,13,0.2,0.06,normal_distro,0.9174315929412842,0.9934165477752686,0.9669934511184692,0.9879426956176758,0.9726181030273438,0.9174315929412842,0.9574317336082458
4,0.03125,20,13,0.2,0.12,noiseless_ideal,0.9369380474090576,0.9986900687217712,0.990993857383728,0.9566762447357178,0.9973338842391968,0.9369380474090576,0.9884346723556519
4,0.03125,20,13,0.2,0.12,uniform_distro,0.9646495580673218,0.9863094091415405,0.9863839745521545,0.9815530776977539,0.9646495580673218,0.9878753423690796,0.9988784790039062
4,0.03125,20,13,0.2,0.12,normal_distro,0.9580399990081787,0.9815135598182678,0.9870410561561584,0.982865571975708,0.995951771736145,0.9580399990081787,0.9943400025367737
4,0.03125,20,13,0.2,0.24,noiseless_ideal,0.9766508340835571,0.9928348660469055,0.988623857498169,0.9887464642524719,0.9837223887443542,0.9934849143028259,0.9766508340835571
4,0.03125,20,13,0.2,0.24,uniform_distro,0.953270673751831,0.9868639707565308,0.953270673751831,0.9956161975860596,0.9657809734344482,0.9954593181610107,0.9777071475982666
4,0.03125,20,13,0.2,0.24,normal_distro,0.9658698439598083,0.9777601957321167,0.9827432036399841,0.9658698439598083,0.9945657253265381,0.9909029006958008,0.9946218132972717
4,0.03125,20,13,0.4,0.06,noiseless_ideal,0.9732815027236938,0.9765775203704834,0.9895272254943848,0.9969371557235718,0.9732815027236938,0.9733020067214966,0.9894676208496094
4,0.03125,20,13,0.4,0.06,uniform_distro,0.9675197601318359,0.9968370795249939,0.9906086325645447,0.9675197601318359,0.9802349805831909,0.9765766859054565,0.9798706769943237
4,0.03125,20,13,0.4,0.06,normal_distro,0.9218339920043945,0.9857380390167236,0.941157341003418,0.9941747784614563,0.9868193864822388,0.9218339920043945,0.9696029424667358
4,0.03125,20,13,0.4,0.12,noiseless_ideal,0.9669370651245117,0.9669370651245117,0.9945944547653198,0.9964256286621094,0.9771508574485779,0.9790629744529724,0.994872510433197
4,0.03125,20,13,0.4,0.12,uniform_distro,0.9323306679725647,0.9954826235771179,0.985964834690094,0.9323306679725647,0.9939603805541992,0.9854143857955933,0.9944585561752319
4,0.03125,20,13,0.4,0.12,normal_distro,0.9660212397575378,0.9895117282867432,0.9660212397575378,0.9672996997833252,0.9855842590332031,0.9922647476196289,0.9767504930496216
4,0.03125,20,13,0.4,0.24,noiseless_ideal,0.9786945581436157,0.9945576190948486,0.9974162578582764,0.9970499277114868,0.9786945581436157,0.99367755651474,0.9834872484207153
4,0.03125,20,13,0.4,0.24,uniform_distro,0.9681906700134277,0.9901124238967896,0.9800190925598145,0.9885931611061096,0.9714021682739258,0.9980595111846924,0.9681906700134277
4,0.03125,20,13,0.4,0.24,normal_distro,0.9563969969749451,0.9952885508537292,0.9563969969749451,0.9972972273826599,0.9926779270172119,0.9907185435295105,0.9882581233978271
4,0.03125,20,13,0.8,0.06,noiseless_ideal,0.9516736268997192,0.9867520332336426,0.993216872215271,0.9907752275466919,0.9845141768455505,0.9517114162445068,0.9516736268997192
4,0.03125,20,13,0.8,0.06,uniform_distro,0.9302386045455933,0.984634280204773,0.9894657731056213,0.9590848684310913,0.9302386045455933,0.9773679971694946,0.990210771560669
4,0.03125,20,13,0.8,0.06,normal_distro,0.949256420135498,0.9928181171417236,0.9578585624694824,0.9761250019073486,0.9563419818878174,0.949256420135498,0.9799404740333557
4,0.03125,20,13,0.8,0.12,noiseless_ideal,0.9620289206504822,0.9766575694084167,0.9637665748596191,0.9861931800842285,0.9929753541946411,0.9907903671264648,0.9620289206504822
4,0.03125,20,13,0.8,0.12,uniform_distro,0.9684891700744629,0.9723854064941406,0.9921408295631409,0.9914050102233887,0.9918622970581055,0.9684891700744629,0.9933270812034607
4,0.03125,20,13,0.8,0.12,normal_distro,0.9638408422470093,0.9850717782974243,0.9838619828224182,0.9924777746200562,0.9638408422470093,0.9797457456588745,0.9816373586654663
4,0.03125,20,13,0.8,0.24,noiseless_ideal,0.9636956453323364,0.9662768840789795,0.9861066341400146,0.9722732901573181,0.9894896149635315,0.9906505942344666,0.9636956453323364
4,0.03125,20,13,0.8,0.24,uniform_distro,0.978257417678833,0.9832485318183899,0.9800590872764587,0.9861391186714172,0.984192430973053,0.978257417678833,0.9832019805908203
4,0.03125,20,13,0.8,0.24,normal_distro,0.9648109674453735,0.9911903142929077,0.9724937677383423,0.9648109674453735,0.9928930401802063,0.9773988723754883,0.9902735948562622
4,0.03125,20,25,0.2,0.06,noiseless_ideal,0.9753265976905823,0.9838395118713379,0.9912155866622925,0.9938418865203857,0.9753265976905823,0.9897342324256897,0.9913034439086914
4,0.03125,20,25,0.2,0.06,uniform_distro,0.9735174775123596,0.9831119179725647,0.9927785396575928,0.9866208434104919,0.9735174775123596,0.9975944757461548,0.9876807928085327
4,0.03125,20,25,0.2,0.06,normal_distro,0.9737446308135986,0.9751845598220825,0.9737446308135986,0.9803683161735535,0.991608738899231,0.9770670533180237,0.986974835395813
4,0.03125,20,25,0.2,0.12,noiseless_ideal,0.9872390627861023,0.9982064962387085,0.9929841756820679,0.9901467561721802,0.9968469142913818,0.9915529489517212,0.9872390627861023
4,0.03125,20,25,0.2,0.12,uniform_distro,0.9857486486434937,0.9857486486434937,0.9976627826690674,0.9924901127815247,0.9928582310676575,0.9906711578369141,0.9937580823898315
4,0.03125,20,25,0.2,0.12,normal_distro,0.971950888633728,0.9937721490859985,0.9925814867019653,0.9955722093582153,0.9869277477264404,0.9949925541877747,0.971950888633728
4,0.03125,20,25,0.2,0.24,noiseless_ideal,0.9580302238464355,0.9960087537765503,0.9959420561790466,0.9965398907661438,0.9940316081047058,0.9892128705978394,0.9580302238464355
4,0.03125,20,25,0.2,0.24,uniform_distro,0.9925880432128906,0.9944297075271606,0.9955357313156128,0.9931865930557251,0.9961480498313904,0.9965795874595642,0.9925880432128906
4,0.03125,20,25,0.2,0.24,normal_distro,0.9562951922416687,0.9889680743217468,0.9742802977561951,0.9562951922416687,0.9939063787460327,0.9985602498054504,0.9759179949760437
4,0.03125,20,25,0.4,0.06,noiseless_ideal,0.9854652881622314,0.9988411664962769,0.9862182140350342,0.9890005588531494,0.9911926984786987,0.994086503982544,0.9854652881622314
4,0.03125,20,25,0.4,0.06,uniform_distro,0.9821526408195496,0.9954549670219421,0.9823197722434998,0.984506368637085,0.9866880178451538,0.9821526408195496,0.9956498146057129
4,0.03125,20,25,0.4,0.06,normal_distro,0.9671033620834351,0.9942918419837952,0.982772946357727,0.9920225739479065,0.9854215383529663,0.9671033620834351,0.9955630898475647
4,0.03125,20,25,0.4,0.12,noiseless_ideal,0.9615244269371033,0.9880195260047913,0.9615244269371033,0.9874273538589478,0.9875847697257996,0.9960899353027344,0.98935866355896
4,0.03125,20,25,0.4,0.12,uniform_distro,0.9873450994491577,0.9903387427330017,0.9924456477165222,0.9938263893127441,0.9907054901123047,0.9873450994491577,0.9895861744880676
4,0.03125,20,25,0.4,0.12,normal_distro,0.9728307723999023,0.9779877662658691,0.9832682609558105,0.9968637228012085,0.9728307723999023,0.990533709526062,0.9922104477882385
4,0.03125,20,25,0.4,0.24,noiseless_ideal,0.9839047193527222,0.9927642345428467,0.9839047193527222,0.9924628734588623,0.9845326542854309,0.9934302568435669,0.9982531070709229
4,0.03125,20,25,0.4,0.24,uniform_distro,0.9764198064804077,0.9956645965576172,0.9850568175315857,0.9868048429489136,0.9764198064804077,0.9795483946800232,0.9890941381454468
4,0.03125,20,25,0.4,0.24,normal_distro,0.9699348211288452,0.9926218390464783,0.9856822490692139,0.9944980144500732,0.9729709029197693,0.9699348211288452,0.9913234710693359
4,0.03125,20,25,0.8,0.06,noiseless_ideal,0.9790318608283997,0.9791855812072754,0.9877921938896179,0.9930553436279297,0.9950703978538513,0.9897094964981079,0.9790318608283997
4,0.03125,20,25,0.8,0.06,uniform_distro,0.9878057837486267,0.9896450042724609,0.9975326061248779,0.9959655404090881,0.9891071319580078,0.9878057837486267,0.9921880960464478
