Sequence Length,Population Size,Num Generations,Crossover Rate,Init Sol Type,Differential Weight,Min Fidelity,I,X,Y,Z,H,R_X_PI/4
64,10,25,0.8,noiseless_ideal,0.9,0.9912346005439758,0.9942750334739685,0.9950103759765625,0.994162917137146,0.9912346005439758,0.9924293756484985,0.992068886756897
64,10,25,0.8,uniform_distro,0.9,0.9504785537719727,0.9839872121810913,0.9504785537719727,0.9621031880378723,0.9751737117767334,0.9769198298454285,0.9659621715545654
64,10,25,0.8,normal_distro,0.9,0.9467920064926147,0.9819985628128052,0.9747211933135986,0.977546215057373,0.9683858156204224,0.9467920064926147,0.9938449859619141
64,10,25,0.8,noiseless_ideal,1.8,0.9873940944671631,0.9885979294776917,0.9873940944671631,0.9928901791572571,0.9874293804168701,0.989991307258606,0.9941948056221008
64,10,25,0.8,uniform_distro,1.8,0.9220554828643799,0.9584813714027405,0.9574543237686157,0.9841062426567078,0.9972782135009766,0.9220554828643799,0.9906928539276123
64,10,25,0.8,normal_distro,1.8,0.9384734630584717,0.9874120354652405,0.9864266514778137,0.9384734630584717,0.9881273508071899,0.969190239906311,0.9517818689346313
64,20,6,0.2,noiseless_ideal,0.45,0.9943976402282715,0.9967992305755615,0.9958350658416748,0.9968521595001221,0.9950406551361084,0.9943976402282715,0.9952048063278198
64,20,6,0.2,uniform_distro,0.45,0.8497226238250732,0.9549533128738403,0.9084937572479248,0.9443221092224121,0.8554658889770508,0.8497226238250732,0.9681519269943237
64,20,6,0.2,normal_distro,0.45,0.004816237837076187,0.941762387752533,0.7536666989326477,0.004816237837076187,0.200997993350029,0.3914971947669983,0.9743207693099976
64,20,6,0.2,noiseless_ideal,0.9,0.9926630854606628,0.9953997731208801,0.9944194555282593,0.9957386255264282,0.9964293241500854,0.9943838119506836,0.9926630854606628
64,20,6,0.2,uniform_distro,0.9,0.9246718883514404,0.9599591493606567,0.9260063767433167,0.9667766094207764,0.9740115404129028,0.9246718883514404,0.9548813104629517
64,20,6,0.2,normal_distro,0.9,0.23362699151039124,0.9431248903274536,0.7616414427757263,0.5705915689468384,0.23362699151039124,0.4547346830368042,0.9837954044342041
64,20,6,0.2,noiseless_ideal,1.8,0.9839205741882324,0.9955641627311707,0.9839205741882324,0.9947047233581543,0.9937119483947754,0.9941105842590332,0.9940822124481201
64,20,6,0.2,uniform_distro,1.8,0.8082723617553711,0.8082723617553711,0.9449002146720886,0.9423968195915222,0.9324890971183777,0.8732602000236511,0.9561689496040344
64,20,6,0.2,normal_distro,1.8,0.7212499380111694,0.9845370650291443,0.9503889083862305,0.9351347088813782,0.9109378457069397,0.7212499380111694,0.9662807583808899
64,20,6,0.4,noiseless_ideal,0.45,0.9940674304962158,0.9962828755378723,0.9940674304962158,0.9956104755401611,0.9959132671356201,0.9954681396484375,0.9952881932258606
64,20,6,0.4,uniform_distro,0.45,0.8325469493865967,0.8734003305435181,0.9468677043914795,0.9568172097206116,0.8325469493865967,0.9611508846282959,0.9225598573684692
64,20,6,0.4,normal_distro,0.45,0.25388622283935547,0.9646623134613037,0.74749755859375,0.40067258477211,0.25388622283935547,0.4638095200061798,0.9697620868682861
64,20,6,0.4,noiseless_ideal,0.9,0.9896116256713867,0.9973194599151611,0.9956091642379761,0.99267578125,0.9925967454910278,0.9896116256713867,0.9928638935089111
64,20,6,0.4,uniform_distro,0.9,0.8834918141365051,0.9646157026290894,0.8834918141365051,0.9761138558387756,0.9105558395385742,0.939314067363739,0.9649809002876282
64,20,6,0.4,normal_distro,0.9,0.522913932800293,0.9662802219390869,0.9420844316482544,0.952176570892334,0.8019837141036987,0.522913932800293,0.973129391670227
64,20,6,0.4,noiseless_ideal,1.8,0.9832600951194763,0.9948786497116089,0.9935370683670044,0.9951698184013367,0.984731137752533,0.9832600951194763,0.9867988228797913
64,20,6,0.4,uniform_distro,1.8,0.8434376120567322,0.9570493698120117,0.8434376120567322,0.9857178330421448,0.9284182786941528,0.9881283640861511,0.9653146266937256
64,20,6,0.4,normal_distro,1.8,0.7995951771736145,0.9630855321884155,0.9585406184196472,0.9395638108253479,0.7995951771736145,0.935542106628418,0.9645093679428101
64,20,6,0.8,noiseless_ideal,0.45,0.9935484528541565,0.9967331886291504,0.9946037530899048,0.9935484528541565,0.9972425699234009,0.9943557977676392,0.9937013387680054
64,20,6,0.8,uniform_distro,0.45,0.8632636070251465,0.8632636070251465,0.9627072811126709,0.9027096629142761,0.9274883270263672,0.9747178554534912,0.8968315124511719
64,20,6,0.8,normal_distro,0.45,0.30289092659950256,0.9620461463928223,0.8707398176193237,0.9132744669914246,0.30289092659950256,0.42494434118270874,0.9900293946266174
64,20,6,0.8,noiseless_ideal,0.9,0.9893789291381836,0.9893789291381836,0.9957291483879089,0.991590678691864,0.9938370585441589,0.9911205768585205,0.9903385639190674
64,20,6,0.8,uniform_distro,0.9,0.8544992804527283,0.9495857357978821,0.8932009339332581,0.8544992804527283,0.9280794858932495,0.9081488251686096,0.9655256271362305
64,20,6,0.8,normal_distro,0.9,0.866644024848938,0.9631136655807495,0.9626933336257935,0.9730636477470398,0.866644024848938,0.9266325235366821,0.9922716617584229
64,20,6,0.8,noiseless_ideal,1.8,0.9848461151123047,0.9961053729057312,0.9848461151123047,0.9890366792678833,0.9954195618629456,0.9865487813949585,0.9935486316680908
64,20,6,0.8,uniform_distro,1.8,0.7654779553413391,0.9744561314582825,0.9847128391265869,0.8842656016349792,0.9560524821281433,0.9714362621307373,0.7654779553413391
64,20,6,0.8,normal_distro,1.8,0.8538352251052856,0.9179514050483704,0.9012874364852905,0.9257922172546387,0.9092650413513184,0.8538352251052856,0.9855050444602966
64,20,13,0.2,noiseless_ideal,0.45,0.99566251039505,0.9965300559997559,0.9965535402297974,0.996171772480011,0.9967969655990601,0.995803713798523,0.99566251039505
64,20,13,0.2,uniform_distro,0.45,0.9232358932495117,0.9232358932495117,0.9808684587478638,0.9717003703117371,0.9749122858047485,0.9546557068824768,0.9709545373916626
64,20,13,0.2,normal_distro,0.45,0.3531332015991211,0.9475265741348267,0.777800977230072,0.5285266041755676,0.3531332015991211,0.4851091504096985,0.9818977117538452
64,20,13,0.2,noiseless_ideal,0.9,0.9902652502059937,0.9902652502059937,0.9929653406143188,0.9952977299690247,0.9975659847259521,0.9947001934051514,0.9948190450668335
64,20,13,0.2,uniform_distro,0.9,0.9492611289024353,0.963526725769043,0.9735613465309143,0.9492611289024353,0.9726452231407166,0.9625051021575928,0.9761544466018677
64,20,13,0.2,normal_distro,0.9,0.6178264617919922,0.9662842154502869,0.9678173065185547,0.93949294090271,0.6178264617919922,0.8911209106445312,0.9894374012947083
64,20,13,0.2,noiseless_ideal,1.8,0.994412899017334,0.9957740306854248,0.994412899017334,0.9953542947769165,0.9946906566619873,0.9945431351661682,0.9949660301208496
64,20,13,0.2,uniform_distro,1.8,0.8853747248649597,0.9879716634750366,0.8853747248649597,0.9760546684265137,0.9539532661437988,0.9942086935043335,0.9749727249145508
64,20,13,0.2,normal_distro,1.8,0.9680807590484619,0.9893149733543396,0.9693615436553955,0.9922177791595459,0.9723360538482666,0.9680807590484619,0.987136721611023
64,20,13,0.4,noiseless_ideal,0.45,0.9928919672966003,0.9966486692428589,0.9946814775466919,0.9963977336883545,0.9975392818450928,0.9928919672966003,0.9957543611526489
64,20,13,0.4,uniform_distro,0.45,0.9320100545883179,0.9546974301338196,0.9320100545883179,0.9562546610832214,0.9820429086685181,0.9562324285507202,0.9592099785804749
64,20,13,0.4,normal_distro,0.45,0.36465680599212646,0.9767594337463379,0.9441317915916443,0.9206706881523132,0.36465680599212646,0.5290675163269043,0.9902750253677368
64,20,13,0.4,noiseless_ideal,0.9,0.9924006462097168,0.9966803789138794,0.9959704279899597,0.9930896759033203,0.9924006462097168,0.9933969974517822,0.9929531812667847
64,20,13,0.4,uniform_distro,0.9,0.9228646755218506,0.9955306649208069,0.9743398427963257,0.9294489622116089,0.985497236251831,0.9332056641578674,0.9228646755218506
64,20,13,0.4,normal_distro,0.9,0.759272038936615,0.9763119220733643,0.9833387732505798,0.9605627059936523,0.759272038936615,0.9498662948608398,0.9864645004272461
64,20,13,0.4,noiseless_ideal,1.8,0.9923906922340393,0.9964157342910767,0.9924734234809875,0.9949465990066528,0.9970223903656006,0.993487536907196,0.9923906922340393
64,20,13,0.4,uniform_distro,1.8,0.9142784476280212,0.9967081546783447,0.932145893573761,0.9845950603485107,0.9723256826400757,0.9723891019821167,0.9142784476280212
64,20,13,0.4,normal_distro,1.8,0.8963272571563721,0.9877486228942871,0.8963272571563721,0.9358410835266113,0.9669844508171082,0.9862526655197144,0.9562676548957825
64,20,13,0.8,noiseless_ideal,0.45,0.9946635961532593,0.9968855381011963,0.9963144063949585,0.9964079856872559,0.9961355328559875,0.9953991770744324,0.9946635961532593
64,20,13,0.8,uniform_distro,0.45,0.8868139386177063,0.8868139386177063,0.9172481298446655,0.928722620010376,0.9779144525527954,0.9221858978271484,0.9874602556228638
64,20,13,0.8,normal_distro,0.45,0.8475840091705322,0.9928666353225708,0.9547348022460938,0.9750806093215942,0.9476880431175232,0.8475840091705322,0.9827480316162109
64,20,13,0.8,noiseless_ideal,0.9,0.9924917221069336,0.9963847994804382,0.9960677027702332,0.9956942200660706,0.9945600032806396,0.9956492781639099,0.9924917221069336
64,20,13,0.8,uniform_distro,0.9,0.9560713768005371,0.9642935395240784,0.9637410640716553,0.975379467010498,0.9765669107437134,0.9863130450248718,0.9560713768005371
64,20,13,0.8,normal_distro,0.9,0.893710732460022,0.9872184991836548,0.9505237340927124,0.9816567301750183,0.9075257182121277,0.893710732460022,0.9901384115219116
64,20,13,0.8,noiseless_ideal,1.8,0.9885783195495605,0.9952530860900879,0.988818883895874,0.9948927164077759,0.996116042137146,0.9899479150772095,0.9885783195495605
64,20,13,0.8,uniform_distro,1.8,0.919421911239624,0.953480064868927,0.987384557723999,0.919421911239624,0.9778031706809998,0.9293422698974609,0.9559845924377441
64,20,13,0.8,normal_distro,1.8,0.9559717178344727,0.9860137104988098,0.9847247004508972,0.9559717178344727,0.9721651673316956,0.9654347896575928,0.9866259098052979
64,20,25,0.2,noiseless_ideal,0.45,0.9952764511108398,0.9970662593841553,0.9966028928756714,0.9966095089912415,0.997886061668396,0.9953293800354004,0.9952764511108398
64,20,25,0.2,uniform_distro,0.45,0.9670658111572266,0.983161211013794,0.9756303429603577,0.9677391052246094,0.9897295236587524,0.9670658111572266,0.967178225517273
64,20,25,0.2,normal_distro,0.45,0.3720950484275818,0.9799315929412842,0.9274354577064514,0.9845197200775146,0.3720950484275818,0.4279957413673401,0.9910004734992981
64,20,25,0.2,noiseless_ideal,0.9,0.9947372078895569,0.9951152205467224,0.9947372078895569,0.9962300062179565,0.9969369173049927,0.9948506355285645,0.9952133297920227
64,20,25,0.2,uniform_distro,0.9,0.9352481961250305,0.9515475630760193,0.9623690843582153,0.9861592650413513,0.9672280550003052,0.9755083322525024,0.9352481961250305
64,20,25,0.2,normal_distro,0.9,0.627877950668335,0.9831680059432983,0.9841192960739136,0.9729357361793518,0.6407871246337891,0.627877950668335,0.99344801902771
64,20,25,0.2,noiseless_ideal,1.8,0.9937337636947632,0.9953358769416809,0.9944385290145874,0.9940059185028076,0.9948937296867371,0.9937337636947632,0.9950957298278809
64,20,25,0.2,uniform_distro,1.8,0.9348443746566772,0.976905107498169,0.9802524447441101,0.9348443746566772,0.9816473722457886,0.9933971762657166,0.9742308259010315
64,20,25,0.2,normal_distro,1.8,0.8960158824920654,0.9909242391586304,0.9463239908218384,0.8960158824920654,0.9554190039634705,0.9750060439109802,0.9937273263931274
64,20,25,0.4,noiseless_ideal,0.45,0.9957247376441956,0.9964451789855957,0.9960672855377197,0.9964041709899902,0.9975645542144775,0.9958304166793823,0.9957247376441956
64,20,25,0.4,uniform_distro,0.45,0.9507788419723511,0.9743267297744751,0.9727979302406311,0.9507788419723511,0.9836282730102539,0.9575637578964233,0.9792112708091736
64,20,25,0.4,normal_distro,0.45,0.4773476719856262,0.9749085903167725,0.9927151203155518,0.9868558645248413,0.4773476719856262,0.7549579739570618,0.9897149801254272
64,20,25,0.4,noiseless_ideal,0.9,0.9922187328338623,0.9970076084136963,0.9939082264900208,0.9958503842353821,0.9946690797805786,0.993513286113739,0.9922187328338623
64,20,25,0.4,uniform_distro,0.9,0.9629250764846802,0.9815406799316406,0.9943501949310303,0.9925506711006165,0.9693551063537598,0.9728399515151978,0.9629250764846802
64,20,25,0.4,normal_distro,0.9,0.9160757064819336,0.9922668933868408,0.9833695888519287,0.9858060479164124,0.9160757064819336,0.9840192794799805,0.9902455806732178
64,20,25,0.4,noiseless_ideal,1.8,0.9868192672729492,0.9966062307357788,0.992544949054718,0.9952574968338013,0.9967480301856995,0.9868192672729492,0.9925804138183594
64,20,25,0.4,uniform_distro,1.8,0.9452823400497437,0.9958431124687195,0.9846472144126892,0.9716535210609436,0.9650389552116394,0.9855790734291077,0.9452823400497437
64,20,25,0.4,normal_distro,1.8,0.9391354918479919,0.9915823936462402,0.9391354918479919,0.9732066988945007,0.9952173233032227,0.968696653842926,0.9722417593002319
64,20,25,0.8,noiseless_ideal,0.45,0.9960803389549255,0.9972426295280457,0.9965648651123047,0.9965245723724365,0.9970569014549255,0.9960803389549255,0.996192216873169
64,20,25,0.8,uniform_distro,0.45,0.9470356702804565,0.9749956727027893,0.9470356702804565,0.9860628843307495,0.9679015278816223,0.9800938367843628,0.9908775091171265
64,20,25,0.8,normal_distro,0.45,0.9847599864006042,0.9911960363388062,0.9917218685150146,0.9905545711517334,0.9847599864006042,0.9942544102668762,0.993719756603241
64,20,25,0.8,noiseless_ideal,0.9,0.9930222034454346,0.9972497820854187,0.9932159781455994,0.9946824312210083,0.9930222034454346,0.9956495761871338,0.9949114322662354
64,20,25,0.8,uniform_distro,0.9,0.9350818395614624,0.9350818395614624,0.9854263067245483,0.9957532286643982,0.9895760416984558,0.980066180229187,0.9769675731658936
64,20,25,0.8,normal_distro,0.9,0.9385741353034973,0.9848566055297852,0.9385741353034973,0.9739766120910645,0.9529852271080017,0.9833142161369324,0.9863051176071167
64,20,25,0.8,noiseless_ideal,1.8,0.9884713292121887,0.9939968585968018,0.9891464710235596,0.9884713292121887,0.9964939951896667,0.9944040775299072,0.9956175684928894
64,20,25,0.8,uniform_distro,1.8,0.9362208843231201,0.9537401795387268,0.9828411340713501,0.994178295135498,0.9594022035598755,0.9362208843231201,0.9796756505966187
64,20,25,0.8,normal_distro,1.8,0.9529553651809692,0.9767335653305054,0.9708428978919983,0.9759723544120789,0.9636077284812927,0.9529553651809692,0.9843073487281799
128,5,6,0.2,noiseless_ideal,0.45,0.9822784662246704,0.9925925135612488,0.9849032163619995,0.9851917028427124,0.9886177778244019,0.9906930327415466,0.9822784662246704
128,5,6,0.2,uniform_distro,0.45,0.6903596520423889,0.9132978320121765,0.8950096964836121,0.8643428683280945,0.8456221222877502,0.8232259750366211,0.6903596520423889
128,5,6,0.2,normal_distro,0.45,-0.3436663746833801,0.9472478628158569,0.3870322108268738,-0.3436663746833801,0.06743797659873962,0.383425235748291,0.9387040734291077
128,5,6,0.2,noiseless_ideal,0.9,0.9795607328414917,0.9916397929191589,0.9880741238594055,0.9870151281356812,0.9795607328414917,0.991217315196991,0.982945442199707
128,5,6,0.2,uniform_distro,0.9,0.7158690094947815,0.879901647567749,0.7229915857315063,0.7158690094947815,0.9272242784500122,0.7365310192108154,0.8171960115432739
128,5,6,0.2,normal_distro,0.9,0.09419025480747223,0.9595300555229187,0.3342043459415436,0.4030318260192871,0.09419025480747223,0.36296528577804565,0.9616714715957642
128,5,6,0.2,noiseless_ideal,1.8,0.9738571643829346,0.9918495416641235,0.9858889579772949,0.9841358661651611,0.9916485548019409,0.9738571643829346,0.9802966117858887
128,5,6,0.2,uniform_distro,1.8,0.6857184171676636,0.6857184171676636,0.8885213732719421,0.8684064745903015,0.7843824625015259,0.774964451789856,0.9475114941596985
128,5,6,0.2,normal_distro,1.8,0.409022718667984,0.9697803258895874,0.7568994164466858,0.8204176425933838,0.409022718667984,0.5026176571846008,0.8875226378440857
128,5,6,0.4,noiseless_ideal,0.45,0.9814842343330383,0.9916460514068604,0.9827424883842468,0.9814842343330383,0.9908852577209473,0.9889310598373413,0.9856449365615845
128,5,6,0.4,uniform_distro,0.45,0.5017998218536377,0.830865740776062,0.8778485059738159,0.9145494103431702,0.5017998218536377,0.817767858505249,0.9471586346626282
128,5,6,0.4,normal_distro,0.45,-0.15815246105194092,0.9201493859291077,0.4348549544811249,-0.15815246105194092,0.1503303200006485,0.32895123958587646,0.8834404945373535
128,5,6,0.4,noiseless_ideal,0.9,0.9827953577041626,0.9827953577041626,0.9860330820083618,0.9833967089653015,0.9924888610839844,0.990422248840332,0.9856361150741577
128,5,6,0.4,uniform_distro,0.9,0.6779841780662537,0.7018088102340698,0.7886104583740234,0.6779841780662537,0.8728604316711426,0.9153683185577393,0.8221081495285034
128,5,6,0.4,normal_distro,0.9,0.23459281027317047,0.9385998249053955,0.2720235586166382,0.2396513819694519,0.23459281027317047,0.31040841341018677,0.9697659015655518
128,5,6,0.4,noiseless_ideal,1.8,0.9831289052963257,0.9859938621520996,0.9853767156600952,0.9854298830032349,0.9831289052963257,0.991419792175293,0.9855098128318787
128,5,6,0.4,uniform_distro,1.8,0.6933373212814331,0.8630126714706421,0.9929062128067017,0.9786484837532043,0.7421075105667114,0.6933373212814331,0.9127025604248047
128,5,6,0.4,normal_distro,1.8,0.7938255667686462,0.9701634645462036,0.955470085144043,0.939762532711029,0.7938255667686462,0.8193984627723694,0.9308070540428162
128,5,6,0.8,noiseless_ideal,0.45,0.9854809045791626,0.9906221628189087,0.9854809045791626,0.986380934715271,0.9917061924934387,0.9910886883735657,0.9865009188652039
128,5,6,0.8,uniform_distro,0.45,0.6863915920257568,0.6863915920257568,0.860020101070404,0.9100871086120605,0.9708676934242249,0.8954030275344849,0.9053599834442139
128,5,6,0.8,normal_distro,0.45,-0.07736320793628693,0.8961310982704163,0.2605011761188507,-0.07736320793628693,0.27219605445861816,0.32690882682800293,0.9421601891517639
128,5,6,0.8,noiseless_ideal,0.9,0.9831738471984863,0.9899109601974487,0.9831738471984863,0.9871748685836792,0.9891090989112854,0.9881727695465088,0.9857353568077087
128,5,6,0.8,uniform_distro,0.9,0.7247599363327026,0.9358395934104919,0.8796659708023071,0.8482258319854736,0.8265786170959473,0.7247599363327026,0.9627166986465454
128,5,6,0.8,normal_distro,0.9,0.5419495701789856,0.9632654190063477,0.5419495701789856,0.8242874145507812,0.7025283575057983,0.8177121877670288,0.9419299364089966
128,5,6,0.8,noiseless_ideal,1.8,0.9723132252693176,0.9890688061714172,0.9771652221679688,0.9723132252693176,0.9894132018089294,0.9923397302627563,0.9834247827529907
128,5,6,0.8,uniform_distro,1.8,0.5415084362030029,0.9766407608985901,0.9214118123054504,0.8011863231658936,0.9426938891410828,0.9419049620628357,0.5415084362030029
128,5,6,0.8,normal_distro,1.8,0.6918628215789795,0.9537916779518127,0.8979595899581909,0.757530927658081,0.6918628215789795,0.9637404680252075,0.9146745204925537
128,5,13,0.2,noiseless_ideal,0.45,0.9855042695999146,0.9935047030448914,0.9881766438484192,0.985861599445343,0.9919109344482422,0.9915372133255005,0.9855042695999146
128,5,13,0.2,uniform_distro,0.45,0.8032152652740479,0.9584837555885315,0.9686726927757263,0.8456424474716187,0.8032152652740479,0.8067930936813354,0.9081918001174927
128,5,13,0.2,normal_distro,0.45,0.14863811433315277,0.9416365623474121,0.5936279892921448,0.4230918884277344,0.14863811433315277,0.34001681208610535,0.9312577247619629
128,5,13,0.2,noiseless_ideal,0.9,0.9847577810287476,0.9921283721923828,0.9884661436080933,0.9847577810287476,0.990620493888855,0.9906854033470154,0.9871618151664734
128,5,13,0.2,uniform_distro,0.9,0.7765763401985168,0.9003272652626038,0.8813029527664185,0.9733220338821411,0.934357762336731,0.9378629922866821,0.7765763401985168
128,5,13,0.2,normal_distro,0.9,0.21871182322502136,0.9758792519569397,0.3059484362602234,0.47231343388557434,0.21871182322502136,0.48121967911720276,0.9877597093582153
128,5,13,0.2,noiseless_ideal,1.8,0.9782697558403015,0.9846402406692505,0.9854525923728943,0.9782697558403015,0.9907022714614868,0.9902374744415283,0.9795736074447632
128,5,13,0.2,uniform_distro,1.8,0.7765628695487976,0.7985329627990723,0.9741266965866089,0.7765628695487976,0.9416227340698242,0.8208041191101074,0.9183527231216431
128,5,13,0.2,normal_distro,1.8,0.7234113216400146,0.9538041353225708,0.9591406583786011,0.9306187629699707,0.9765879511833191,0.7234113216400146,0.9465813636779785
128,5,13,0.4,noiseless_ideal,0.45,0.9846923351287842,0.9930107593536377,0.9868931174278259,0.9846923351287842,0.9905315637588501,0.9918432235717773,0.9869527816772461
128,5,13,0.4,uniform_distro,0.45,0.5997871160507202,0.9322834610939026,0.5997871160507202,0.9045224189758301,0.9413682818412781,0.6936368942260742,0.9777557253837585
128,5,13,0.4,normal_distro,0.45,0.2323072850704193,0.9075411558151245,0.6761453151702881,0.7193337082862854,0.2323072850704193,0.3331167697906494,0.9759686589241028
128,5,13,0.4,noiseless_ideal,0.9,0.9860775470733643,0.992656946182251,0.988728940486908,0.9861778616905212,0.9908847808837891,0.9911277294158936,0.9860775470733643
128,5,13,0.4,uniform_distro,0.9,0.7539999485015869,0.9450878500938416,0.9494822025299072,0.7539999485015869,0.9499504566192627,0.904910147190094,0.9887930154800415
128,5,13,0.4,normal_distro,0.9,0.4510402977466583,0.9738706350326538,0.9468969702720642,0.9713552594184875,0.774774968624115,0.4510402977466583,0.9470447301864624
128,5,13,0.4,noiseless_ideal,1.8,0.9804487228393555,0.9894602298736572,0.9862551689147949,0.982764720916748,0.9912881255149841,0.9904683232307434,0.9804487228393555
128,5,13,0.4,uniform_distro,1.8,0.6989291310310364,0.8352501392364502,0.9444809556007385,0.6989291310310364,0.9812315106391907,0.9806676506996155,0.8979540467262268
128,5,13,0.4,normal_distro,1.8,0.7130914330482483,0.9459362030029297,0.9451462626457214,0.9777749180793762,0.7130914330482483,0.9406837224960327,0.966252326965332
128,5,13,0.8,noiseless_ideal,0.45,0.9850621819496155,0.9935115575790405,0.9890984296798706,0.9850621819496155,0.9922795295715332,0.9904510974884033,0.9875125885009766
128,5,13,0.8,uniform_distro,0.45,0.642510175704956,0.642510175704956,0.8954765796661377,0.8690692782402039,0.8729659914970398,0.9537290334701538,0.9293570518493652
128,5,13,0.8,normal_distro,0.45,0.1740303486585617,0.9229815006256104,0.5037091970443726,0.9815341830253601,0.1740303486585617,0.3524174094200134,0.9732836484909058
128,5,13,0.8,noiseless_ideal,0.9,0.984338104724884,0.9912272691726685,0.989101767539978,0.984338104724884,0.9884973764419556,0.9908186197280884,0.9843472242355347
128,5,13,0.8,uniform_distro,0.9,0.679631233215332,0.9055080413818359,0.679631233215332,0.8413864374160767,0.9347997903823853,0.7153201699256897,0.9445173740386963
128,5,13,0.8,normal_distro,0.9,0.8673347234725952,0.9579484462738037,0.9595677852630615,0.9249640703201294,0.9047406315803528,0.8673347234725952,0.9806474447250366
128,5,13,0.8,noiseless_ideal,1.8,0.9643313884735107,0.9782894849777222,0.9772762656211853,0.971123218536377,0.991061806678772,0.9643313884735107,0.9722980260848999
128,5,13,0.8,uniform_distro,1.8,0.8829445838928223,0.8859262466430664,0.9615073800086975,0.948326826095581,0.9134665131568909,0.971635639667511,0.8829445838928223
128,5,13,0.8,normal_distro,1.8,0.6856496334075928,0.9558843970298767,0.6856496334075928,0.9638330936431885,0.9343589544296265,0.7997689247131348,0.9422318339347839
128,5,25,0.2,noiseless_ideal,0.45,0.9864823222160339,0.9934437274932861,0.9883170127868652,0.9864823222160339,0.9918581247329712,0.991260826587677,0.987269401550293
128,5,25,0.2,uniform_distro,0.45,0.8857977390289307,0.9607089757919312,0.9649112224578857,0.8857977390289307,0.917239785194397,0.9264724254608154,0.9390385150909424
128,5,25,0.2,normal_distro,0.45,0.2942426800727844,0.970078706741333,0.4212733507156372,0.2942426800727844,0.34068381786346436,0.3868665099143982,0.9628671407699585
128,5,25,0.2,noiseless_ideal,0.9,0.9852836728096008,0.991405725479126,0.9887662529945374,0.9852836728096008,0.9919094443321228,0.99132239818573,0.9859292507171631
128,5,25,0.2,uniform_distro,0.9,0.8959465026855469,0.9820046424865723,0.9272095561027527,0.8964710831642151,0.9599847793579102,0.9657461643218994,0.8959465026855469
128,5,25,0.2,normal_distro,0.9,0.39196550846099854,0.9686559438705444,0.9583564400672913,0.9536573886871338,0.39196550846099854,0.6302814483642578,0.966485857963562
128,5,25,0.2,noiseless_ideal,1.8,0.9840812683105469,0.9930346012115479,0.9869561791419983,0.9840812683105469,0.991208553314209,0.9908141493797302,0.9841653108596802
128,5,25,0.2,uniform_distro,1.8,0.904465913772583,0.9314391613006592,0.9651871919631958,0.9605406522750854,0.904465913772583,0.9519391059875488,0.9122217893600464
128,5,25,0.2,normal_distro,1.8,0.7724956274032593,0.974425733089447,0.924572765827179,0.7724956274032593,0.8281084299087524,0.9306662082672119,0.9768030047416687
128,5,25,0.4,noiseless_ideal,0.45,0.985834002494812,0.993370532989502,0.9886463284492493,0.985834002494812,0.9908711910247803,0.991277813911438,0.9873623847961426
128,5,25,0.4,uniform_distro,0.45,0.8697518110275269,0.9062550067901611,0.9804925322532654,0.9554644823074341,0.9896190166473389,0.9673139452934265,0.8697518110275269
128,5,25,0.4,normal_distro,0.45,0.2733094096183777,0.9694043397903442,0.510245680809021,0.3273826837539673,0.2733094096183777,0.36831870675086975,0.9811046719551086
128,5,25,0.4,noiseless_ideal,0.9,0.9828696250915527,0.9938747882843018,0.9828696250915527,0.9860056638717651,0.9880079030990601,0.9895875453948975,0.9877535700798035
128,5,25,0.4,uniform_distro,0.9,0.929040789604187,0.929040789604187,0.9364593029022217,0.9648516774177551,0.9650945067405701,0.966543436050415,0.9695713520050049
128,5,25,0.4,normal_distro,0.9,0.9553079605102539,0.9825931191444397,0.9553079605102539,0.9634159803390503,0.9723093509674072,0.960959255695343,0.9859912395477295
128,5,25,0.4,noiseless_ideal,1.8,0.9688861966133118,0.9779784679412842,0.9800032377243042,0.9688861966133118,0.9910509586334229,0.9879133701324463,0.9851423501968384
128,5,25,0.4,uniform_distro,1.8,0.8658119440078735,0.9787311553955078,0.9456152319908142,0.9478266835212708,0.9631261229515076,0.9858176708221436,0.8658119440078735
128,5,25,0.4,normal_distro,1.8,0.9294154047966003,0.9816685318946838,0.9423030018806458,0.9294154047966003,0.948580265045166,0.9559195637702942,0.971069872379303
128,5,25,0.8,noiseless_ideal,0.45,0.9869620203971863,0.9942823648452759,0.9883200526237488,0.9869620203971863,0.9924620389938354,0.9919830560684204,0.9886775016784668
128,5,25,0.8,uniform_distro,0.45,0.8278878927230835,0.8649681210517883,0.9722549915313721,0.834417998790741,0.86533123254776,0.9796441793441772,0.8278878927230835
128,5,25,0.8,normal_distro,0.45,0.3047046959400177,0.9361485242843628,0.9723010659217834,0.7636426091194153,0.3047046959400177,0.3360101878643036,0.952312707901001
128,5,25,0.8,noiseless_ideal,0.9,0.982672929763794,0.9936386942863464,0.9888195991516113,0.982672929763794,0.9903243780136108,0.9876953363418579,0.98368239402771
128,5,25,0.8,uniform_distro,0.9,0.9010610580444336,0.9010610580444336,0.9450833797454834,0.9660200476646423,0.9073017835617065,0.9589676856994629,0.9377409219741821
128,5,25,0.8,normal_distro,0.9,0.9379702210426331,0.9835779666900635,0.9555653929710388,0.9690027832984924,0.9379702210426331,0.9685841798782349,0.9819692969322205
128,5,25,0.8,noiseless_ideal,1.8,0.975818932056427,0.988624632358551,0.9821640253067017,0.9769118428230286,0.9890630841255188,0.9875773191452026,0.975818932056427
